"","DEG","up.results_OO_RC_padj.1","down.results_OO_RC_padj.1"
"4409","Down",NA,"Cladocopium_Davies_comp243270_c1_seq1_Symbiont"
"4410","Down",NA,"Cladocopium_Davies_comp243421_c1_seq1_Symbiont"
"4411","Down",NA,"Cladocopium_Davies_comp243552_c0_seq10_Symbiont"
"4412","Down",NA,"Cladocopium_Davies_comp243628_c0_seq1_Symbiont"
"4413","Down",NA,"Cladocopium_Davies_comp243663_c0_seq5_Symbiont"
"4414","Down",NA,"Cladocopium_Davies_comp243676_c0_seq1_Symbiont"
"4415","Down",NA,"Cladocopium_Davies_comp243686_c0_seq1_Symbiont"
"4416","Down",NA,"Cladocopium_Davies_comp243747_c0_seq2_Symbiont"
"4417","Down",NA,"Cladocopium_Davies_comp243757_c0_seq1_Symbiont"
"4418","Down",NA,"Cladocopium_Davies_comp243772_c0_seq4_Symbiont"
"4419","Down",NA,"Cladocopium_Davies_comp243807_c1_seq1_Symbiont"
"4420","Down",NA,"Cladocopium_Davies_comp243848_c0_seq7_Symbiont"
"4421","Down",NA,"Cladocopium_Davies_comp243937_c0_seq2_Symbiont"
"4422","Down",NA,"Cladocopium_Davies_comp243948_c1_seq27_Symbiont"
"4423","Down",NA,"Cladocopium_Davies_comp243974_c0_seq1_Symbiont"
"4424","Down",NA,"Cladocopium_Davies_comp244001_c0_seq1_Symbiont"
"4425","Down",NA,"Cladocopium_Davies_comp244010_c0_seq2_Symbiont"
"4426","Down",NA,"Cladocopium_Davies_comp244011_c0_seq8_Symbiont"
"4427","Down",NA,"Cladocopium_Davies_comp244020_c0_seq1_Symbiont"
"4428","Down",NA,"Cladocopium_Davies_comp244021_c0_seq1_Symbiont"
"4429","Down",NA,"Cladocopium_Davies_comp244204_c0_seq2_Symbiont"
"4430","Down",NA,"Cladocopium_Davies_comp244236_c0_seq1_Symbiont"
"4431","Down",NA,"Cladocopium_Davies_comp244253_c0_seq1_Symbiont"
"4432","Down",NA,"Cladocopium_Davies_comp244322_c2_seq1_Symbiont"
"4433","Down",NA,"Cladocopium_Davies_comp244342_c0_seq4_Symbiont"
"4434","Down",NA,"Cladocopium_Davies_comp244365_c0_seq1_Symbiont"
"4435","Down",NA,"Cladocopium_Davies_comp244406_c1_seq16_Symbiont"
"4436","Down",NA,"Cladocopium_Davies_comp244486_c1_seq2_Symbiont"
"4437","Down",NA,"Cladocopium_Davies_comp244505_c1_seq2_Symbiont"
"4438","Down",NA,"Cladocopium_Davies_comp244596_c0_seq5_Symbiont"
"4439","Down",NA,"Cladocopium_Davies_comp244607_c0_seq4_Symbiont"
"4440","Down",NA,"Cladocopium_Davies_comp244626_c0_seq3_Symbiont"
"4441","Down",NA,"Cladocopium_Davies_comp244715_c1_seq10_Symbiont"
"4442","Down",NA,"Cladocopium_Davies_comp244719_c0_seq1_Symbiont"
"4443","Down",NA,"Cladocopium_Davies_comp244779_c0_seq8_Symbiont"
"4444","Down",NA,"Cladocopium_Davies_comp244786_c0_seq8_Symbiont"
"4445","Down",NA,"Cladocopium_Davies_comp244872_c3_seq1_Symbiont"
"4446","Down",NA,"Cladocopium_Davies_comp244981_c0_seq1_Symbiont"
"4447","Down",NA,"Cladocopium_Davies_comp245109_c0_seq1_Symbiont"
"4448","Down",NA,"Cladocopium_Davies_comp245172_c0_seq1_Symbiont"
"4449","Down",NA,"Cladocopium_Davies_comp245181_c1_seq1_Symbiont"
"4450","Down",NA,"Cladocopium_Davies_comp245216_c0_seq1_Symbiont"
"4451","Down",NA,"Cladocopium_Davies_comp245336_c1_seq1_Symbiont"
"4452","Down",NA,"Cladocopium_Davies_comp245415_c0_seq4_Symbiont"
"4453","Down",NA,"Cladocopium_Davies_comp245423_c0_seq1_Symbiont"
"4454","Down",NA,"Cladocopium_Davies_comp245428_c0_seq9_Symbiont"
"4455","Down",NA,"Cladocopium_Davies_comp245471_c0_seq8_Symbiont"
"4456","Down",NA,"Cladocopium_Davies_comp245483_c0_seq2_Symbiont"
"4457","Down",NA,"Cladocopium_Davies_comp245522_c0_seq1_Symbiont"
"4458","Down",NA,"Cladocopium_Davies_comp245674_c2_seq1_Symbiont"
"4459","Down",NA,"Cladocopium_Davies_comp245697_c0_seq1_Symbiont"
"4460","Down",NA,"Cladocopium_Davies_comp245732_c0_seq2_Symbiont"
"4461","Down",NA,"Cladocopium_Davies_comp245736_c0_seq3_Symbiont"
"4462","Down",NA,"Cladocopium_Davies_comp245752_c0_seq1_Symbiont"
"4463","Down",NA,"Cladocopium_Davies_comp245778_c0_seq1_Symbiont"
"4464","Down",NA,"Cladocopium_Davies_comp245859_c0_seq1_Symbiont"
"4465","Down",NA,"Cladocopium_Davies_comp245932_c0_seq4_Symbiont"
"4466","Down",NA,"Cladocopium_Davies_comp245937_c1_seq14_Symbiont"
"4467","Down",NA,"Cladocopium_Davies_comp245965_c0_seq1_Symbiont"
"4468","Down",NA,"Cladocopium_Davies_comp246055_c2_seq1_Symbiont"
"4469","Down",NA,"Cladocopium_Davies_comp246073_c0_seq8_Symbiont"
"4470","Down",NA,"Cladocopium_Davies_comp246134_c0_seq4_Symbiont"
"4471","Down",NA,"Cladocopium_Davies_comp246183_c1_seq10_Symbiont"
"4472","Down",NA,"Cladocopium_Davies_comp246196_c2_seq47_Symbiont"
"4473","Down",NA,"Cladocopium_Davies_comp246218_c0_seq1_Symbiont"
"4474","Down",NA,"Cladocopium_Davies_comp246223_c0_seq1_Symbiont"
"4475","Down",NA,"Cladocopium_Davies_comp246249_c0_seq1_Symbiont"
"4476","Down",NA,"Cladocopium_Davies_comp246301_c0_seq1_Symbiont"
"4477","Down",NA,"Cladocopium_Davies_comp246394_c0_seq1_Symbiont"
"4478","Down",NA,"Cladocopium_Davies_comp246453_c0_seq1_Symbiont"
"4479","Down",NA,"Cladocopium_Davies_comp246630_c0_seq11_Symbiont"
"4480","Down",NA,"Cladocopium_Davies_comp246633_c0_seq4_Symbiont"
"4481","Down",NA,"Cladocopium_Davies_comp246703_c0_seq1_Symbiont"
"4482","Down",NA,"Cladocopium_Davies_comp246713_c0_seq3_Symbiont"
"4483","Down",NA,"Cladocopium_Davies_comp246924_c4_seq1_Symbiont"
"4484","Down",NA,"Cladocopium_Davies_comp246934_c2_seq1_Symbiont"
"4485","Down",NA,"Cladocopium_Davies_comp246953_c0_seq1_Symbiont"
"4486","Down",NA,"Cladocopium_Davies_comp247001_c0_seq5_Symbiont"
"4487","Down",NA,"Cladocopium_Davies_comp247020_c0_seq1_Symbiont"
"4488","Down",NA,"Cladocopium_Davies_comp247081_c0_seq3_Symbiont"
"4489","Down",NA,"Cladocopium_Davies_comp247195_c0_seq1_Symbiont"
"4490","Down",NA,"Cladocopium_Davies_comp247211_c0_seq6_Symbiont"
"4491","Down",NA,"Cladocopium_Davies_comp247261_c0_seq1_Symbiont"
"4492","Down",NA,"Cladocopium_Davies_comp247286_c1_seq1_Symbiont"
"4493","Down",NA,"Cladocopium_Davies_comp247362_c0_seq4_Symbiont"
"4494","Down",NA,"Cladocopium_Davies_comp247410_c0_seq3_Symbiont"
"4495","Down",NA,"Cladocopium_Davies_comp247441_c0_seq3_Symbiont"
"4496","Down",NA,"Cladocopium_Davies_comp247634_c0_seq5_Symbiont"
"4497","Down",NA,"Cladocopium_Davies_comp247665_c0_seq1_Symbiont"
"4498","Down",NA,"Cladocopium_Davies_comp247685_c0_seq2_Symbiont"
"4499","Down",NA,"Cladocopium_Davies_comp247690_c0_seq1_Symbiont"
"4500","Down",NA,"Cladocopium_Davies_comp247728_c0_seq4_Symbiont"
"4501","Down",NA,"Cladocopium_Davies_comp247908_c0_seq4_Symbiont"
"4502","Down",NA,"Cladocopium_Davies_comp247915_c0_seq19_Symbiont"
"4503","Down",NA,"Cladocopium_Davies_comp248047_c0_seq5_Symbiont"
"4504","Down",NA,"Cladocopium_Davies_comp248071_c2_seq1_Symbiont"
"4505","Down",NA,"Cladocopium_Davies_comp248215_c0_seq2_Symbiont"
"4506","Down",NA,"Cladocopium_Davies_comp248228_c0_seq2_Symbiont"
"4507","Down",NA,"Cladocopium_Davies_comp248314_c0_seq1_Symbiont"
"4508","Down",NA,"Cladocopium_Davies_comp248340_c0_seq1_Symbiont"
"4509","Down",NA,"Cladocopium_Davies_comp248516_c0_seq1_Symbiont"
"4510","Down",NA,"Cladocopium_Davies_comp248535_c0_seq1_Symbiont"
"4511","Down",NA,"Cladocopium_Davies_comp248662_c0_seq1_Symbiont"
"4512","Down",NA,"Cladocopium_Davies_comp248700_c0_seq1_Symbiont"
"4513","Down",NA,"Cladocopium_Davies_comp248803_c1_seq4_Symbiont"
"4514","Down",NA,"Cladocopium_Davies_comp248836_c2_seq1_Symbiont"
"4515","Down",NA,"Cladocopium_Davies_comp249054_c0_seq2_Symbiont"
"4516","Down",NA,"Cladocopium_Davies_comp249146_c1_seq22_Symbiont"
"4517","Down",NA,"Cladocopium_Davies_comp249165_c0_seq1_Symbiont"
"4518","Down",NA,"Cladocopium_Davies_comp249174_c0_seq5_Symbiont"
"4519","Down",NA,"Cladocopium_Davies_comp249243_c0_seq1_Symbiont"
"4520","Down",NA,"Cladocopium_Davies_comp249353_c0_seq18_Symbiont"
"4521","Down",NA,"Cladocopium_Davies_comp249388_c0_seq6_Symbiont"
"4522","Down",NA,"Cladocopium_Davies_comp249397_c0_seq1_Symbiont"
"4523","Down",NA,"Cladocopium_Davies_comp249535_c0_seq1_Symbiont"
"4524","Down",NA,"Cladocopium_Davies_comp249633_c0_seq21_Symbiont"
"4525","Down",NA,"Cladocopium_Davies_comp249830_c0_seq1_Symbiont"
"4526","Down",NA,"Cladocopium_Davies_comp249843_c0_seq1_Symbiont"
"4527","Down",NA,"Cladocopium_Davies_comp249927_c0_seq1_Symbiont"
"4528","Down",NA,"Cladocopium_Davies_comp249987_c0_seq3_Symbiont"
"4529","Down",NA,"Cladocopium_Davies_comp250066_c0_seq2_Symbiont"
"4530","Down",NA,"Cladocopium_Davies_comp250119_c1_seq14_Symbiont"
"4531","Down",NA,"Cladocopium_Davies_comp250123_c1_seq3_Symbiont"
"4532","Down",NA,"Cladocopium_Davies_comp250187_c0_seq3_Symbiont"
"4533","Down",NA,"Cladocopium_Davies_comp250231_c0_seq1_Symbiont"
"4534","Down",NA,"Cladocopium_Davies_comp250270_c0_seq2_Symbiont"
"4535","Down",NA,"Cladocopium_Davies_comp25043_c0_seq1_Symbiont"
"4536","Down",NA,"Cladocopium_Davies_comp250584_c0_seq4_Symbiont"
"4537","Down",NA,"Cladocopium_Davies_comp250766_c0_seq5_Symbiont"
"4538","Down",NA,"Cladocopium_Davies_comp250767_c2_seq1_Symbiont"
"4539","Down",NA,"Cladocopium_Davies_comp250925_c0_seq1_Symbiont"
"4540","Down",NA,"Cladocopium_Davies_comp250927_c0_seq1_Symbiont"
"4541","Down",NA,"Cladocopium_Davies_comp250931_c0_seq3_Symbiont"
"4542","Down",NA,"Cladocopium_Davies_comp250972_c0_seq1_Symbiont"
"4543","Down",NA,"Cladocopium_Davies_comp251030_c0_seq1_Symbiont"
"4544","Down",NA,"Cladocopium_Davies_comp251153_c0_seq4_Symbiont"
"4545","Down",NA,"Cladocopium_Davies_comp251288_c0_seq1_Symbiont"
"4546","Down",NA,"Cladocopium_Davies_comp251334_c0_seq4_Symbiont"
"4547","Down",NA,"Cladocopium_Davies_comp251355_c3_seq18_Symbiont"
"4548","Down",NA,"Cladocopium_Davies_comp251358_c0_seq5_Symbiont"
"4549","Down",NA,"Cladocopium_Davies_comp251595_c0_seq1_Symbiont"
"4550","Down",NA,"Cladocopium_Davies_comp251665_c0_seq5_Symbiont"
"4551","Down",NA,"Cladocopium_Davies_comp251806_c0_seq2_Symbiont"
"4552","Down",NA,"Cladocopium_Davies_comp251854_c0_seq1_Symbiont"
"4553","Down",NA,"Cladocopium_Davies_comp251884_c0_seq1_Symbiont"
"4554","Down",NA,"Cladocopium_Davies_comp251969_c0_seq23_Symbiont"
"4555","Down",NA,"Cladocopium_Davies_comp252005_c0_seq25_Symbiont"
"4556","Down",NA,"Cladocopium_Davies_comp252019_c1_seq4_Symbiont"
"4557","Down",NA,"Cladocopium_Davies_comp252054_c0_seq1_Symbiont"
"4558","Down",NA,"Cladocopium_Davies_comp252070_c1_seq7_Symbiont"
"4559","Down",NA,"Cladocopium_Davies_comp252094_c1_seq1_Symbiont"
"4560","Down",NA,"Cladocopium_Davies_comp252103_c0_seq4_Symbiont"
"4561","Down",NA,"Cladocopium_Davies_comp252191_c1_seq1_Symbiont"
"4562","Down",NA,"Cladocopium_Davies_comp252263_c0_seq1_Symbiont"
"4563","Down",NA,"Cladocopium_Davies_comp252426_c1_seq1_Symbiont"
"4564","Down",NA,"Cladocopium_Davies_comp252487_c0_seq2_Symbiont"
"4565","Down",NA,"Cladocopium_Davies_comp252490_c0_seq1_Symbiont"
"4566","Down",NA,"Cladocopium_Davies_comp252556_c0_seq1_Symbiont"
"4567","Down",NA,"Cladocopium_Davies_comp252583_c0_seq2_Symbiont"
"4568","Down",NA,"Cladocopium_Davies_comp252598_c0_seq1_Symbiont"
"4569","Down",NA,"Cladocopium_Davies_comp252625_c2_seq46_Symbiont"
"4570","Down",NA,"Cladocopium_Davies_comp252630_c0_seq12_Symbiont"
"4571","Down",NA,"Cladocopium_Davies_comp252726_c1_seq1_Symbiont"
"4572","Down",NA,"Cladocopium_Davies_comp252814_c0_seq9_Symbiont"
"4573","Down",NA,"Cladocopium_Davies_comp252818_c0_seq4_Symbiont"
"4574","Down",NA,"Cladocopium_Davies_comp252995_c0_seq3_Symbiont"
"4575","Down",NA,"Cladocopium_Davies_comp253002_c1_seq8_Symbiont"
"4576","Down",NA,"Cladocopium_Davies_comp253081_c0_seq62_Symbiont"
"4577","Down",NA,"Cladocopium_Davies_comp253114_c0_seq1_Symbiont"
"4578","Down",NA,"Cladocopium_Davies_comp253127_c0_seq2_Symbiont"
"4579","Down",NA,"Cladocopium_Davies_comp253201_c0_seq5_Symbiont"
"4580","Down",NA,"Cladocopium_Davies_comp253237_c0_seq1_Symbiont"
"4581","Down",NA,"Cladocopium_Davies_comp253433_c2_seq1_Symbiont"
"4582","Down",NA,"Cladocopium_Davies_comp253519_c0_seq1_Symbiont"
"4583","Down",NA,"Cladocopium_Davies_comp253676_c0_seq1_Symbiont"
"4584","Down",NA,"Cladocopium_Davies_comp253831_c1_seq1_Symbiont"
"4585","Down",NA,"Cladocopium_Davies_comp254238_c0_seq1_Symbiont"
"4586","Down",NA,"Cladocopium_Davies_comp254254_c0_seq3_Symbiont"
"4587","Down",NA,"Cladocopium_Davies_comp254277_c0_seq5_Symbiont"
"4588","Down",NA,"Cladocopium_Davies_comp254336_c0_seq1_Symbiont"
"4589","Down",NA,"Cladocopium_Davies_comp254358_c1_seq7_Symbiont"
"4590","Down",NA,"Cladocopium_Davies_comp254428_c0_seq7_Symbiont"
"4591","Down",NA,"Cladocopium_Davies_comp254606_c3_seq1_Symbiont"
"4592","Down",NA,"Cladocopium_Davies_comp254749_c0_seq11_Symbiont"
"4593","Down",NA,"Cladocopium_Davies_comp254904_c0_seq1_Symbiont"
"4594","Down",NA,"Cladocopium_Davies_comp254946_c0_seq2_Symbiont"
"4595","Down",NA,"Cladocopium_Davies_comp255033_c0_seq3_Symbiont"
"4596","Down",NA,"Cladocopium_Davies_comp255062_c0_seq13_Symbiont"
"4597","Down",NA,"Cladocopium_Davies_comp255064_c0_seq5_Symbiont"
"4598","Down",NA,"Cladocopium_Davies_comp255077_c1_seq2_Symbiont"
"4599","Down",NA,"Cladocopium_Davies_comp255092_c0_seq10_Symbiont"
"4600","Down",NA,"Cladocopium_Davies_comp255174_c0_seq5_Symbiont"
"4601","Down",NA,"Cladocopium_Davies_comp255248_c1_seq1_Symbiont"
"4602","Down",NA,"Cladocopium_Davies_comp25526_c0_seq1_Symbiont"
"4603","Down",NA,"Cladocopium_Davies_comp255296_c2_seq98_Symbiont"
"4604","Down",NA,"Cladocopium_Davies_comp255310_c0_seq1_Symbiont"
"4605","Down",NA,"Cladocopium_Davies_comp255633_c0_seq1_Symbiont"
"4606","Down",NA,"Cladocopium_Davies_comp255639_c2_seq3_Symbiont"
"4607","Down",NA,"Cladocopium_Davies_comp255770_c1_seq4_Symbiont"
"4608","Down",NA,"Cladocopium_Davies_comp255889_c0_seq2_Symbiont"
"4609","Down",NA,"Cladocopium_Davies_comp255984_c0_seq1_Symbiont"
"4610","Down",NA,"Cladocopium_Davies_comp255993_c0_seq2_Symbiont"
"4611","Down",NA,"Cladocopium_Davies_comp256320_c0_seq1_Symbiont"
"4612","Down",NA,"Cladocopium_Davies_comp256419_c0_seq5_Symbiont"
"4613","Down",NA,"Cladocopium_Davies_comp256556_c1_seq1_Symbiont"
"4614","Down",NA,"Cladocopium_Davies_comp256578_c1_seq13_Symbiont"
"4615","Down",NA,"Cladocopium_Davies_comp256598_c0_seq1_Symbiont"
"4616","Down",NA,"Cladocopium_Davies_comp256743_c0_seq3_Symbiont"
"4617","Down",NA,"Cladocopium_Davies_comp256752_c0_seq1_Symbiont"
"4618","Down",NA,"Cladocopium_Davies_comp256863_c2_seq2_Symbiont"
"4619","Down",NA,"Cladocopium_Davies_comp256876_c1_seq3_Symbiont"
"4620","Down",NA,"Cladocopium_Davies_comp257004_c1_seq1_Symbiont"
"4621","Down",NA,"Cladocopium_Davies_comp257153_c0_seq1_Symbiont"
"4622","Down",NA,"Cladocopium_Davies_comp257392_c0_seq2_Symbiont"
"4623","Down",NA,"Cladocopium_Davies_comp257716_c1_seq7_Symbiont"
"4624","Down",NA,"Cladocopium_Davies_comp257773_c0_seq3_Symbiont"
"4625","Down",NA,"Cladocopium_Davies_comp257789_c1_seq1_Symbiont"
"4626","Down",NA,"Cladocopium_Davies_comp257888_c0_seq6_Symbiont"
"4627","Down",NA,"Cladocopium_Davies_comp257902_c0_seq4_Symbiont"
"4628","Down",NA,"Cladocopium_Davies_comp257924_c0_seq2_Symbiont"
"4629","Down",NA,"Cladocopium_Davies_comp258070_c0_seq5_Symbiont"
"4630","Down",NA,"Cladocopium_Davies_comp258103_c0_seq7_Symbiont"
"4631","Down",NA,"Cladocopium_Davies_comp25817_c0_seq2_Symbiont"
"4632","Down",NA,"Cladocopium_Davies_comp258254_c0_seq1_Symbiont"
"4633","Down",NA,"Cladocopium_Davies_comp258542_c1_seq3_Symbiont"
"4634","Down",NA,"Cladocopium_Davies_comp258830_c0_seq2_Symbiont"
"4635","Down",NA,"Cladocopium_Davies_comp258863_c0_seq3_Symbiont"
"4636","Down",NA,"Cladocopium_Davies_comp258868_c1_seq7_Symbiont"
"4637","Down",NA,"Cladocopium_Davies_comp259025_c0_seq5_Symbiont"
"4638","Down",NA,"Cladocopium_Davies_comp259157_c0_seq1_Symbiont"
"4639","Down",NA,"Cladocopium_Davies_comp259170_c0_seq2_Symbiont"
"4640","Down",NA,"Cladocopium_Davies_comp259224_c0_seq1_Symbiont"
"4641","Down",NA,"Cladocopium_Davies_comp259480_c3_seq22_Symbiont"
"4642","Down",NA,"Cladocopium_Davies_comp259520_c0_seq1_Symbiont"
"4643","Down",NA,"Cladocopium_Davies_comp259617_c0_seq1_Symbiont"
"4644","Down",NA,"Cladocopium_Davies_comp259777_c0_seq4_Symbiont"
"4645","Down",NA,"Cladocopium_Davies_comp259911_c1_seq3_Symbiont"
"4646","Down",NA,"Cladocopium_Davies_comp260201_c0_seq5_Symbiont"
"4647","Down",NA,"Cladocopium_Davies_comp260351_c0_seq4_Symbiont"
"4648","Down",NA,"Cladocopium_Davies_comp260353_c0_seq1_Symbiont"
"4649","Down",NA,"Cladocopium_Davies_comp260359_c1_seq4_Symbiont"
"4650","Down",NA,"Cladocopium_Davies_comp260471_c0_seq1_Symbiont"
"4651","Down",NA,"Cladocopium_Davies_comp260610_c0_seq1_Symbiont"
"4652","Down",NA,"Cladocopium_Davies_comp260699_c0_seq1_Symbiont"
"4653","Down",NA,"Cladocopium_Davies_comp260767_c0_seq3_Symbiont"
"4654","Down",NA,"Cladocopium_Davies_comp260833_c1_seq9_Symbiont"
"4655","Down",NA,"Cladocopium_Davies_comp260879_c2_seq2_Symbiont"
"4656","Down",NA,"Cladocopium_Davies_comp260957_c0_seq3_Symbiont"
"4657","Down",NA,"Cladocopium_Davies_comp260992_c2_seq1_Symbiont"
"4658","Down",NA,"Cladocopium_Davies_comp261010_c1_seq4_Symbiont"
"4659","Down",NA,"Cladocopium_Davies_comp261084_c0_seq2_Symbiont"
"4660","Down",NA,"Cladocopium_Davies_comp261289_c0_seq3_Symbiont"
"4661","Down",NA,"Cladocopium_Davies_comp261298_c0_seq8_Symbiont"
"4662","Down",NA,"Cladocopium_Davies_comp261349_c2_seq1_Symbiont"
"4663","Down",NA,"Cladocopium_Davies_comp261515_c0_seq1_Symbiont"
"4664","Down",NA,"Cladocopium_Davies_comp261623_c0_seq1_Symbiont"
"4665","Down",NA,"Cladocopium_Davies_comp261639_c1_seq2_Symbiont"
"4666","Down",NA,"Cladocopium_Davies_comp261819_c0_seq1_Symbiont"
"4667","Down",NA,"Cladocopium_Davies_comp261911_c1_seq2_Symbiont"
"4668","Down",NA,"Cladocopium_Davies_comp261931_c0_seq3_Symbiont"
"4669","Down",NA,"Cladocopium_Davies_comp262007_c0_seq2_Symbiont"
"4670","Down",NA,"Cladocopium_Davies_comp262103_c0_seq11_Symbiont"
"4671","Down",NA,"Cladocopium_Davies_comp262157_c0_seq3_Symbiont"
"4672","Down",NA,"Cladocopium_Davies_comp262173_c1_seq1_Symbiont"
"4673","Down",NA,"Cladocopium_Davies_comp262185_c0_seq1_Symbiont"
"4674","Down",NA,"Cladocopium_Davies_comp262633_c1_seq1_Symbiont"
"4675","Down",NA,"Cladocopium_Davies_comp262751_c0_seq2_Symbiont"
"4676","Down",NA,"Cladocopium_Davies_comp262821_c2_seq1_Symbiont"
"4677","Down",NA,"Cladocopium_Davies_comp263077_c0_seq7_Symbiont"
"4678","Down",NA,"Cladocopium_Davies_comp263179_c0_seq2_Symbiont"
"4679","Down",NA,"Cladocopium_Davies_comp263208_c0_seq1_Symbiont"
"4680","Down",NA,"Cladocopium_Davies_comp263282_c0_seq1_Symbiont"
"4681","Down",NA,"Cladocopium_Davies_comp263347_c0_seq2_Symbiont"
"4682","Down",NA,"Cladocopium_Davies_comp263379_c0_seq1_Symbiont"
"4683","Down",NA,"Cladocopium_Davies_comp263420_c0_seq9_Symbiont"
"4684","Down",NA,"Cladocopium_Davies_comp263525_c0_seq1_Symbiont"
"4685","Down",NA,"Cladocopium_Davies_comp263660_c1_seq1_Symbiont"
"4686","Down",NA,"Cladocopium_Davies_comp263671_c0_seq1_Symbiont"
"4687","Down",NA,"Cladocopium_Davies_comp263746_c0_seq10_Symbiont"
"4688","Down",NA,"Cladocopium_Davies_comp263823_c0_seq2_Symbiont"
"4689","Down",NA,"Cladocopium_Davies_comp263838_c0_seq1_Symbiont"
"4690","Down",NA,"Cladocopium_Davies_comp263846_c0_seq1_Symbiont"
"4691","Down",NA,"Cladocopium_Davies_comp263850_c0_seq1_Symbiont"
"4692","Down",NA,"Cladocopium_Davies_comp263851_c0_seq1_Symbiont"
"4693","Down",NA,"Cladocopium_Davies_comp263858_c0_seq1_Symbiont"
"4694","Down",NA,"Cladocopium_Davies_comp263862_c0_seq1_Symbiont"
"4695","Down",NA,"Cladocopium_Davies_comp263864_c0_seq1_Symbiont"
"4696","Down",NA,"Cladocopium_Davies_comp263868_c0_seq1_Symbiont"
"4697","Down",NA,"Cladocopium_Davies_comp263869_c0_seq1_Symbiont"
"4698","Down",NA,"Cladocopium_Davies_comp263874_c0_seq1_Symbiont"
"4699","Down",NA,"Cladocopium_Davies_comp263881_c0_seq1_Symbiont"
"4700","Down",NA,"Cladocopium_Davies_comp263883_c0_seq1_Symbiont"
"4701","Down",NA,"Cladocopium_Davies_comp263892_c0_seq1_Symbiont"
"4702","Down",NA,"Cladocopium_Davies_comp263895_c0_seq1_Symbiont"
"4703","Down",NA,"Cladocopium_Davies_comp263897_c0_seq1_Symbiont"
"4704","Down",NA,"Cladocopium_Davies_comp263900_c0_seq1_Symbiont"
"4705","Down",NA,"Cladocopium_Davies_comp263902_c0_seq1_Symbiont"
"4706","Down",NA,"Cladocopium_Davies_comp263903_c0_seq1_Symbiont"
"4707","Down",NA,"Cladocopium_Davies_comp263906_c0_seq1_Symbiont"
"4708","Down",NA,"Cladocopium_Davies_comp263907_c0_seq1_Symbiont"
"4709","Down",NA,"Cladocopium_Davies_comp263909_c0_seq1_Symbiont"
"4710","Down",NA,"Cladocopium_Davies_comp263910_c0_seq1_Symbiont"
"4711","Down",NA,"Cladocopium_Davies_comp263914_c0_seq1_Symbiont"
"4712","Down",NA,"Cladocopium_Davies_comp263917_c0_seq1_Symbiont"
"4713","Down",NA,"Cladocopium_Davies_comp263919_c0_seq1_Symbiont"
"4714","Down",NA,"Cladocopium_Davies_comp263921_c0_seq1_Symbiont"
"4715","Down",NA,"Cladocopium_Davies_comp263922_c0_seq1_Symbiont"
"4716","Down",NA,"Cladocopium_Davies_comp263925_c0_seq1_Symbiont"
"4717","Down",NA,"Cladocopium_Davies_comp263926_c0_seq1_Symbiont"
"4718","Down",NA,"Cladocopium_Davies_comp263928_c0_seq1_Symbiont"
"4719","Down",NA,"Cladocopium_Davies_comp263929_c0_seq1_Symbiont"
"4720","Down",NA,"Cladocopium_Davies_comp263931_c0_seq1_Symbiont"
"4721","Down",NA,"Cladocopium_Davies_comp263935_c0_seq1_Symbiont"
"4722","Down",NA,"Cladocopium_Davies_comp263937_c0_seq1_Symbiont"
"4723","Down",NA,"Cladocopium_Davies_comp263939_c0_seq1_Symbiont"
"4724","Down",NA,"Cladocopium_Davies_comp263944_c0_seq1_Symbiont"
"4725","Down",NA,"Cladocopium_Davies_comp263947_c0_seq1_Symbiont"
"4726","Down",NA,"Cladocopium_Davies_comp263952_c0_seq1_Symbiont"
"4727","Down",NA,"Cladocopium_Davies_comp263954_c0_seq1_Symbiont"
"4728","Down",NA,"Cladocopium_Davies_comp263959_c0_seq1_Symbiont"
"4729","Down",NA,"Cladocopium_Davies_comp263964_c0_seq1_Symbiont"
"4730","Down",NA,"Cladocopium_Davies_comp263965_c0_seq1_Symbiont"
"4731","Down",NA,"Cladocopium_Davies_comp263967_c0_seq1_Symbiont"
"4732","Down",NA,"Cladocopium_Davies_comp263981_c0_seq1_Symbiont"
"4733","Down",NA,"Cladocopium_Davies_comp263984_c0_seq1_Symbiont"
"4734","Down",NA,"Cladocopium_Davies_comp263989_c0_seq1_Symbiont"
"4735","Down",NA,"Cladocopium_Davies_comp263991_c0_seq1_Symbiont"
"4736","Down",NA,"Cladocopium_Davies_comp263993_c0_seq1_Symbiont"
"4737","Down",NA,"Cladocopium_Davies_comp263994_c0_seq1_Symbiont"
"4738","Down",NA,"Cladocopium_Davies_comp263996_c0_seq1_Symbiont"
"4739","Down",NA,"Cladocopium_Davies_comp263998_c0_seq1_Symbiont"
"4740","Down",NA,"Cladocopium_Davies_comp264002_c0_seq1_Symbiont"
"4741","Down",NA,"Cladocopium_Davies_comp264005_c0_seq1_Symbiont"
"4742","Down",NA,"Cladocopium_Davies_comp264007_c0_seq1_Symbiont"
"4743","Down",NA,"Cladocopium_Davies_comp264016_c0_seq1_Symbiont"
"4744","Down",NA,"Cladocopium_Davies_comp264017_c0_seq1_Symbiont"
"4745","Down",NA,"Cladocopium_Davies_comp264019_c0_seq1_Symbiont"
"4746","Down",NA,"Cladocopium_Davies_comp264025_c0_seq1_Symbiont"
"4747","Down",NA,"Cladocopium_Davies_comp264028_c0_seq1_Symbiont"
"4748","Down",NA,"Cladocopium_Davies_comp264031_c0_seq1_Symbiont"
