"gene","PC_349_C_Sid_yr2","PC_350_La_Sid_yr2","PC_362_C_Sid_yr2","PC_363_La_Sid_yr2","PC_365_C_Sid_yr2","PC_366_La_Sid_yr2","PC_368_C_Sid_yr2","PC_371_C_Sid_yr2","PC_372_La_Sid_yr2","PC_374_C_Sid_yr2","PC_375_La_Sid_yr2","PO_331_C_Sid_yr2","PO_332_La_Sid_yr2","PO_334_C_Sid_yr2","PO_335_La_Sid_yr2","PO_337_C_Sid_yr2","PO_338_La_Sid_yr2","PO_340_C_Sid_yr2","PO_341_La_Sid_yr2","PO_343_C_Sid_yr2","PO_344_La_Sid_yr2","PO_347_La_Sid_yr2","R_003_C_Sid_yr2","R_004_La_Sid_yr2","R_009_C_Sid_yr2","R_010_La_Sid_yr2","R_012_C_Sid_yr2","R_013_La_Sid_yr2","R_015_C_Sid_yr2","R_018_C_Sid_yr2","R_019_La_Sid_yr2","R_021_C_Sid_yr2","R_022_La_Sid_yr2","R_025_La_Sid_yr2","R_027_C_Sid_yr2","R_030_C_Sid_yr2"
"Breviolum_Sid-radians_Avila-Medina_DN367913_c1_g1_i2_Symbiont",11.5008098635531,15.3674320386651,12.1951065369933,9.32098754624724,17.9132545818411,21.0917909900764,16.0197323612596,0,0,5.77437163477612,12.3191122893042,10.9002361016583,15.9476619019082,15.8832297584773,16.3571446873889,15.0611689089564,20.4696349881847,7.30740467690159,15.6215844996043,16.3022903170528,16.7054076952356,14.1697555028946,2.52470052518858,0,0,0,0,0,1.43994316734979,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN367958_c0_g4_i2_Symbiont",5.11147105046804,2.19534743409501,1.8761702364605,1.33156964946389,5.01571128291551,3.8348710891048,1.18664684157479,13.9418967353592,8.08374786421817,8.24910233539445,2.05318538155071,10.9002361016583,2.74959687963935,5.71796271305184,5.03296759611965,8.51283460071447,4.09392699763694,3.65370233845079,4.97050415896502,2.96405278491868,4.17635192380889,7.90870074580163,6.31175131297145,7.50514178991706,7.07283476661935,4.62759364470001,16.1218289759488,50.1596802633257,6.47974425307407,0,5.7048695789716,7.13056647839743,3.7415146117166,151.809279305989,3.58204648267374,18.1862870861292
"Breviolum_Sid-radians_Avila-Medina_DN367989_c1_g1_i1_Symbiont",2.55573552523402,4.39069486819002,3.752340472921,1.33156964946389,0.716530183273645,3.8348710891048,1.18664684157479,0,0,7.42419210185501,3.07977807232606,4.36009444066332,4.94927438335083,3.17664595169547,1.25824189902991,3.92900058494514,4.09392699763694,6.08950389741799,1.42014404541858,1.48202639245934,2.50581115428534,5.27246716386775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN367989_c1_g3_i1_Symbiont",5.11147105046804,2.19534743409501,6.56659582761175,9.32098754624724,0.716530183273645,9.10781883662389,3.55994052472436,0,0,3.29964093415778,1.02659269077535,2.18004722033166,5.4991937592787,12.0712546164428,8.80769329320938,4.58383401576933,0,9.74320623586878,7.10072022709289,8.15114515852638,2.50581115428534,10.5449343277355,0,0,0,0,0,0,0.719971583674897,0,0,1.01865235405678,0,4.60028119109057,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368137_c0_g1_i1_Symbiont",15.3344131514041,4.39069486819002,6.56659582761175,6.65784824731946,5.01571128291551,6.23166551979529,5.33991078708655,0,0,6.59928186831556,5.64625979926444,6.54014166099499,8.24879063891806,6.98862109373002,3.77472569708974,7.85800116989028,8.18785399527388,3.65370233845079,2.84028809083715,6.66911876606703,15.8701373104738,5.27246716386775,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368156_c0_g1_i3_Symbiont",8.94507433831907,6.58604230228502,10.3189363005328,7.98941789678335,5.73224146618916,7.66974217820959,11.8664684157479,0,1.34729131070303,6.59928186831556,12.3191122893042,2.18004722033166,12.0982262704131,10.8005962357646,15.0989027883589,12.4418351856596,32.7514159810955,17.0506109127704,13.4913684314765,5.18709237360769,7.51743346285601,15.4878722938615,0,1.50102835798341,2.35761158887312,1.5425312149,3.22436579518977,6.07996124403948,1.43994316734979,0,3.25992547369806,2.03730470811355,0,0,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN368196_c0_g1_i4_Symbiont",15.3344131514041,10.976737170475,9.38085118230251,1.33156964946389,9.31489238255739,16.7775610148335,9.49317473259831,0,0,8.24910233539445,9.23933421697818,8.72018888132665,13.1980650222689,10.1652670454255,2.51648379805982,17.6805026322531,8.18785399527388,24.358015589672,9.94100831793004,14.0792507283637,5.01162230857067,8.5677591412851,0,0.750514178991706,0,0,2.14957719679318,0,0,7.1444774198245,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368207_c0_g1_i2_Symbiont",2.55573552523402,0,4.69042559115125,1.33156964946389,1.43306036654729,3.8348710891048,2.96661710393697,0,0,1.64982046707889,6.15955614465212,4.36009444066332,4.39935500742296,3.81197514203456,5.03296759611965,0,0,2.4358015589672,6.3906482043836,2.22303958868901,5.84689269333245,4.61340876838428,0,0,0,0,0,0,1.43994316734979,0,0,0,0,4.60028119109057,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368295_c0_g1_i1_Symbiont",12.7786776261701,8.78138973638003,11.257021418763,10.6525571957111,10.7479527491047,19.174355445524,7.71320447023612,0,0.673645655351515,9.89892280247335,8.72603787159051,8.72018888132665,12.0982262704131,8.8946086647473,13.840660889329,13.751502047308,12.2817809929108,1.2179007794836,7.10072022709289,15.5612771208231,11.6937853866649,6.59058395483469,0,0,0,0,2.14957719679318,4.55997093302961,0,0,0,0,0,0,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN368327_c0_g2_i2_Symbiont",6.38933881308505,2.19534743409501,1.8761702364605,6.65784824731946,2.86612073309458,14.380766584143,4.74658736629915,3.98339906724548,0.673645655351515,6.59928186831556,11.8058159439166,10.9002361016583,7.69887126299019,5.71796271305184,2.51648379805982,12.4418351856596,0,9.74320623586878,9.23093629522075,11.1151979434451,5.01162230857067,6.92011315257642,0,1.50102835798341,0,0,0,0,0,0,0,3.05595706217033,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368391_c0_g2_i3_Symbiont",3.83360328785103,0,3.752340472921,0,6.44877164946281,4.793588861381,4.15326394551176,0,0,3.29964093415778,5.64625979926444,2.18004722033166,2.19967750371148,5.08263352271275,2.51648379805982,3.92900058494514,0,12.179007794836,1.42014404541858,2.96405278491868,0.835270384761779,11.8630511187024,0,0.750514178991706,0,0,0,0,0,0,0,0,1.8707573058583,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368587_c1_g1_i1_Symbiont",1.27786776261701,4.39069486819002,1.8761702364605,3.99470894839167,4.29918109964187,4.793588861381,2.37329368314958,0,0,2.47473070061834,9.23933421697818,2.18004722033166,3.29951625556722,3.17664595169547,1.25824189902991,2.61933372329676,12.2817809929108,6.08950389741799,4.97050415896502,2.96405278491868,7.51743346285601,11.203992723219,0,0,0,0,0,0,0,0,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368623_c0_g1_i2_Symbiont",39.6139006411273,72.4464653251353,25.3282981922168,33.2892412365973,29.3777375142194,43.142299752429,24.3262602522832,1.99169953362274,0.673645655351515,28.8718581738806,32.8509661048113,30.5206610846433,34.6449206834558,38.1197514203456,23.9065960815683,29.4675043870885,24.5635619858217,52.3697335177947,34.0834570900458,57.0580161096846,35.0813561599947,80.7346534467249,0,0.750514178991706,5.50109370737061,0,4.29915439358636,3.03998062201974,2.15991475102469,0,0,0,0.93537865292915,0,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN368667_c0_g1_i1_Symbiont",7.66720657570206,0,2.81425535469075,2.66313929892778,4.29918109964187,4.3142299752429,3.55994052472436,0,0,0,4.10637076310141,4.36009444066332,1.09983875185574,3.17664595169547,5.03296759611965,0,4.09392699763694,7.30740467690159,1.42014404541858,3.70506598114835,0.835270384761779,12.8516387119276,0,0,0,0,0,0,0,0,0,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN368669_c1_g3_i1_Symbiont",8.94507433831907,13.17208460457,8.44276606407225,14.6472661441028,16.4801942152938,27.8028153960098,13.6464386781101,0,0,14.0234739701706,15.912186707018,13.08028332199,12.0982262704131,13.341912997121,3.77472569708974,11.1321683240112,12.2817809929108,28.0117179281227,14.9115124768951,19.2663431019714,16.7054076952356,17.4650474803119,0,0,0,0,1.07478859839659,0,1.43994316734979,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368669_c1_g4_i2_Symbiont",1.27786776261701,10.976737170475,4.69042559115125,2.66313929892778,3.58265091636822,4.793588861381,1.77997026236218,0,0,0.824910233539445,2.56648172693838,4.36009444066332,2.19967750371148,1.90598757101728,3.77472569708974,3.92900058494514,0,3.65370233845079,0,2.22303958868901,0.835270384761779,7.24964235031816,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN368823_c0_g1_i1_Symbiont",14.0565453887871,4.39069486819002,8.44276606407225,2.66313929892778,2.86612073309458,6.23166551979529,5.33991078708655,0,0.673645655351515,5.77437163477612,7.69944518081515,13.08028332199,4.94927438335083,1.27065838067819,1.25824189902991,7.85800116989028,0,9.74320623586878,4.97050415896502,5.92810556983736,3.34108153904712,5.60199636160949,1.26235026259429,2.25154253697512,0,0.771265607450001,2.14957719679318,1.51999031100987,0.719971583674897,0,0.814981368424514,5.09326177028388,0.93537865292915,3.06685412739371,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN368990_c0_g2_i1_Symbiont",25.5573552523402,21.9534743409501,27.2044684286773,19.9735447419584,12.8975432989256,27.8028153960098,17.2063792028344,0,0,19.7978456049467,27.7180026509345,6.54014166099499,24.7463719167542,16.5185589488164,12.5824189902991,22.2643366480225,8.18785399527388,15.8327101332868,19.1719446131508,17.7843167095121,11.6937853866649,30.975744587723,1.26235026259429,0,0.785870529624372,0,5.37394299198295,19.7598740431283,2.15991475102469,0,0,0,0,0,1.79102324133687,7.48847115311201
"Breviolum_Sid-radians_Avila-Medina_DN369025_c0_g1_i2_Symbiont",2.55573552523402,8.78138973638003,4.69042559115125,6.65784824731946,1.43306036654729,7.19038329207149,1.18664684157479,0,0,1.64982046707889,3.07977807232606,4.36009444066332,2.74959687963935,1.27065838067819,3.77472569708974,1.30966686164838,4.09392699763694,4.87160311793439,3.55036011354644,3.70506598114835,3.34108153904712,2.96576277967561,0,0,0,0,3.22436579518977,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN369156_c0_g1_i1_Symbiont",8.94507433831907,21.9534743409501,8.44276606407225,7.98941789678335,8.59836219928374,11.9839721534525,4.74658736629915,4.97924883405685,6.06281089816363,5.77437163477612,5.13296345387677,2.18004722033166,6.59903251113444,6.98862109373002,7.54945139417947,9.82250146236285,8.18785399527388,12.179007794836,3.55036011354644,9.63317155098572,15.8701373104738,7.24964235031816,5.04940105037716,0.750514178991706,2.35761158887312,3.0850624298,15.0470403775522,3.03998062201974,0,0,2.44494410527354,6.11191412434066,0,6.13370825478743,1.79102324133687,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN369179_c0_g2_i2_Symbiont",11.5008098635531,4.39069486819002,8.44276606407225,3.99470894839167,7.16530183273645,9.10781883662389,12.4597918365353,2.98754930043411,4.04187393210909,14.84838420371,12.8324086346919,13.08028332199,17.047500653764,12.7065838067819,5.03296759611965,14.4063354781322,0,15.8327101332868,12.0712243860579,11.8562111396747,11.6937853866649,19.1126934690206,1.26235026259429,2.25154253697512,1.57174105924874,3.0850624298,1.07478859839659,7.59995155504934,2.87988633469959,0,2.44494410527354,7.13056647839743,2.80613595878745,0,2.68653486200531,0
"Breviolum_Sid-radians_Avila-Medina_DN369266_c0_g1_i4_Symbiont",6.38933881308505,6.58604230228502,6.56659582761175,9.32098754624724,12.8975432989256,11.0252543811763,7.11988104944873,0,0,11.5487432695522,12.8324086346919,4.36009444066332,8.79871001484593,8.25927947440821,6.29120949514956,11.7870017548354,20.4696349881847,14.6148093538032,5.68057618167431,5.92810556983736,13.3643261561885,15.1583430961198,0,0,0,0,1.07478859839659,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN369336_c0_g1_i1_Symbiont",11.5008098635531,8.78138973638003,14.0712767734538,3.99470894839167,9.31489238255739,11.0252543811763,11.2731449949605,0,0,3.29964093415778,13.8590013254673,6.54014166099499,9.3486293907738,7.62395028406912,13.840660889329,5.89350087741771,12.2817809929108,4.87160311793439,11.3611523633486,11.1151979434451,10.0232446171413,18.1241058757954,1.26235026259429,0,0,0,0,4.55997093302961,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN36938_c0_g1_i1_Symbiont",10.2229421009361,4.39069486819002,7.504680945842,6.65784824731946,2.86612073309458,8.62845995048579,7.11988104944873,0,0,9.89892280247335,9.23933421697818,0,8.24879063891806,10.8005962357646,6.29120949514956,11.1321683240112,0,7.30740467690159,7.81079224980217,4.44607917737802,5.84689269333245,4.28387957064255,1.26235026259429,0,0,0.771265607450001,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN369520_c0_g2_i2_Symbiont",11.5008098635531,13.17208460457,12.1951065369933,5.32627859785557,5.73224146618916,8.62845995048579,7.71320447023612,0,0.673645655351515,9.0740125689339,12.8324086346919,2.18004722033166,6.59903251113444,8.25927947440821,3.77472569708974,7.20316773906609,0,9.74320623586878,5.68057618167431,5.92810556983736,3.34108153904712,3.29529197741734,5.04940105037716,0.750514178991706,1.57174105924874,0.771265607450001,3.22436579518977,0,2.15991475102469,0,0.814981368424514,4.0746094162271,2.80613595878745,7.66713531848429,2.68653486200531,0
"Breviolum_Sid-radians_Avila-Medina_DN369559_c0_g1_i2_Symbiont",1.27786776261701,0,3.752340472921,2.66313929892778,0.716530183273645,2.3967944306905,2.37329368314958,1.99169953362274,0.673645655351515,9.0740125689339,2.56648172693838,2.18004722033166,2.74959687963935,5.08263352271275,2.51648379805982,1.96450029247257,4.09392699763694,1.2179007794836,2.84028809083715,5.92810556983736,3.34108153904712,5.27246716386775,2.52470052518858,1.50102835798341,0.785870529624372,2.31379682235,4.29915439358636,0,0,0,0,2.03730470811355,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN369608_c0_g2_i1_Symbiont",0,2.19534743409501,0.938085118230251,2.66313929892778,0.716530183273645,1.4380766584143,0.593323420787394,2.98754930043411,6.06281089816363,0,3.07977807232606,0,0.54991937592787,0.635329190339093,1.25824189902991,0.65483343082419,0,2.4358015589672,2.13021606812787,1.48202639245934,0,0,5.04940105037716,4.50308507395024,8.6445758258681,6.94139046705001,30.0940807551045,39.5197480862566,1.43994316734979,0,4.88988821054708,5.09326177028388,10.2891651822206,0,5.37306972401062,8.55825274641373
"Breviolum_Sid-radians_Avila-Medina_DN369624_c0_g1_i1_Symbiont",6.38933881308505,8.78138973638003,5.6285107093815,1.33156964946389,7.88183201601009,4.3142299752429,2.96661710393697,0,0,11.5487432695522,8.72603787159051,6.54014166099499,2.74959687963935,6.35329190339093,10.0659351922393,11.7870017548354,8.18785399527388,4.87160311793439,7.10072022709289,2.96405278491868,6.68216307809423,11.8630511187024,1.26235026259429,0,0.785870529624372,0,0,0,0,0,0,0,0.93537865292915,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN369866_c0_g2_i1_Symbiont",14.0565453887871,0,3.752340472921,0,10.7479527491047,9.10781883662389,5.93323420787394,3.98339906724548,3.36822827675757,10.7238330360128,8.21274152620283,4.36009444066332,6.59903251113444,6.35329190339093,11.3241770912692,7.85800116989028,8.18785399527388,3.65370233845079,6.3906482043836,8.89215835475605,1.67054076952356,5.60199636160949,2.52470052518858,3.75257089495853,1.57174105924874,1.5425312149,1.07478859839659,0,1.43994316734979,0,0.814981368424514,0,1.8707573058583,3.06685412739371,7.16409296534749,0
"Breviolum_Sid-radians_Avila-Medina_DN370029_c0_g1_i3_Symbiont",1.27786776261701,6.58604230228502,6.56659582761175,9.32098754624724,2.86612073309458,7.66974217820959,7.11988104944873,0,0,8.24910233539445,6.6728524900398,2.18004722033166,6.04911313520657,8.8946086647473,11.3241770912692,9.16766803153866,0,12.179007794836,4.26043213625573,4.44607917737802,12.5290557714267,16.146930689345,1.26235026259429,0,0,0,0,0,0.719971583674897,7.1444774198245,0,0,1.8707573058583,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN37006_c0_g1_i1_Symbiont",2.55573552523402,6.58604230228502,6.56659582761175,3.99470894839167,8.59836219928374,7.66974217820959,9.49317473259831,0,0,3.29964093415778,14.3722976708549,8.72018888132665,11.5483068944853,4.44730433237365,6.29120949514956,10.477334893187,0,4.87160311793439,6.3906482043836,12.5972243359044,0.835270384761779,7.90870074580163,1.26235026259429,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN370093_c0_g2_i3_Symbiont",0,2.19534743409501,0,0,0,0,0,0,1.34729131070303,0,2.05318538155071,0,0,0.635329190339093,0,0.65483343082419,12.2817809929108,4.87160311793439,0,0.74101319622967,5.01162230857067,0,1.26235026259429,3.00205671596682,0,1.5425312149,175.190541538644,92.719408971602,2.87988633469959,0,4.88988821054708,0,9.3537865292915,188.611528834713,0,2.13956318660343
"Breviolum_Sid-radians_Avila-Medina_DN370160_c0_g1_i1_Symbiont",3.83360328785103,17.5627794727601,9.38085118230251,9.32098754624724,10.7479527491047,13.9014076980049,8.30652789102352,0.995849766811369,0,7.42419210185501,10.2659269077535,10.9002361016583,10.4484681426295,10.8005962357646,11.3241770912692,17.6805026322531,8.18785399527388,3.65370233845079,14.9115124768951,16.3022903170528,11.6937853866649,20.1012810622458,0,0.750514178991706,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370199_c1_g1_i2_Symbiont",2.55573552523402,6.58604230228502,0,2.66313929892778,0.716530183273645,4.793588861381,2.37329368314958,0,0,0.824910233539445,0.513296345387677,0,1.64975812778361,1.90598757101728,1.25824189902991,2.61933372329676,4.09392699763694,0,2.13021606812787,0,2.50581115428534,0.659058395483469,0,0.750514178991706,0,1.5425312149,13.9722517791557,10.6399321770691,0,0,0.814981368424514,0,0.93537865292915,1.53342706369686,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370227_c0_g1_i1_Symbiont",2.55573552523402,2.19534743409501,1.8761702364605,3.99470894839167,5.01571128291551,7.19038329207149,4.74658736629915,0,0,7.42419210185501,2.56648172693838,0,2.74959687963935,5.08263352271275,2.51648379805982,4.58383401576933,16.3757079905478,2.4358015589672,4.97050415896502,0,0,6.92011315257642,0,0,0,0,0,0,1.43994316734979,0,0,0,0,0,0,2.13956318660343
"Breviolum_Sid-radians_Avila-Medina_DN370293_c0_g1_i3_Symbiont",1.27786776261701,0,3.752340472921,1.33156964946389,3.58265091636822,5.2729477475191,5.33991078708655,0,2.69458262140606,2.47473070061834,5.13296345387677,4.36009444066332,4.94927438335083,6.35329190339093,8.80769329320938,1.96450029247257,4.09392699763694,4.87160311793439,7.10072022709289,1.48202639245934,4.17635192380889,5.60199636160949,8.83645183816003,9.75668432689218,4.71522317774623,4.62759364470001,0,0,2.87988633469959,0,6.51985094739611,9.16787118651098,0.93537865292915,0,3.58204648267374,0
"Breviolum_Sid-radians_Avila-Medina_DN370293_c0_g3_i1_Symbiont",7.66720657570206,0,5.6285107093815,2.66313929892778,5.73224146618916,1.4380766584143,7.71320447023612,1.99169953362274,0.673645655351515,7.42419210185501,7.18614883542747,2.18004722033166,6.04911313520657,5.71796271305184,1.25824189902991,3.27416715412095,8.18785399527388,1.2179007794836,2.84028809083715,3.70506598114835,1.67054076952356,8.23822994354336,0,0.750514178991706,0,0,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370557_c0_g2_i4_Symbiont",8.94507433831907,2.19534743409501,4.69042559115125,3.99470894839167,6.44877164946281,8.62845995048579,4.15326394551176,0,0,1.64982046707889,4.10637076310141,2.18004722033166,7.14895188706232,4.44730433237365,2.51648379805982,2.61933372329676,4.09392699763694,6.08950389741799,7.81079224980217,2.96405278491868,0,12.5221095141859,0,0,0,0,1.07478859839659,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370630_c0_g3_i1_Symbiont",0,2.19534743409501,0.938085118230251,1.33156964946389,7.88183201601009,7.66974217820959,2.96661710393697,0,0,0.824910233539445,4.61966710848909,0,2.74959687963935,2.54131676135637,3.77472569708974,5.89350087741771,0,1.2179007794836,0.710072022709288,3.70506598114835,0.835270384761779,4.28387957064255,0,0,0,0,0,3.03998062201974,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370635_c0_g3_i2_Symbiont",17.8901486766381,21.9534743409501,11.257021418763,13.3156964946389,12.181013115652,27.3234565098717,6.52655762866134,0,0,3.29964093415778,15.912186707018,4.36009444066332,13.7479843981968,22.8718508522074,11.3241770912692,20.2998363555499,20.4696349881847,2.4358015589672,13.4913684314765,13.3382375321341,8.35270384761779,26.032806621597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370671_c0_g1_i1_Symbiont",7.66720657570206,8.78138973638003,3.752340472921,2.66313929892778,2.86612073309458,7.66974217820959,3.55994052472436,0,0,4.12455116769723,5.64625979926444,4.36009444066332,3.29951625556722,5.71796271305184,8.80769329320938,0.65483343082419,4.09392699763694,4.87160311793439,2.84028809083715,6.66911876606703,4.17635192380889,9.88587593225203,0,0,0,0,0,0,2.15991475102469,21.4334322594735,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN37068_c0_g1_i1_Symbiont",3.83360328785103,2.19534743409501,1.8761702364605,0,5.01571128291551,6.23166551979529,2.37329368314958,0,0,4.12455116769723,7.69944518081515,0,7.14895188706232,1.27065838067819,3.77472569708974,5.23866744659352,8.18785399527388,12.179007794836,2.13021606812787,0,6.68216307809423,8.5677591412851,0,0,0,0,0,0,0,7.1444774198245,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN37069_c0_g2_i1_Symbiont",1.27786776261701,13.17208460457,10.3189363005328,1.33156964946389,6.44877164946281,5.2729477475191,4.74658736629915,0,0,5.77437163477612,3.07977807232606,4.36009444066332,6.59903251113444,7.62395028406912,0,1.30966686164838,0,6.08950389741799,4.26043213625573,5.92810556983736,6.68216307809423,7.57917154805989,0,0,0,0,2.14957719679318,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN37077_c0_g1_i1_Symbiont",5.11147105046804,6.58604230228502,5.6285107093815,1.33156964946389,6.44877164946281,4.3142299752429,5.33991078708655,0,0,2.47473070061834,3.59307441771374,0,6.04911313520657,1.90598757101728,5.03296759611965,4.58383401576933,0,4.87160311793439,2.84028809083715,2.22303958868901,4.17635192380889,5.93152555935122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN37087_c0_g1_i1_Symbiont",8.94507433831907,4.39069486819002,7.504680945842,6.65784824731946,11.4644829323783,13.4220488118668,6.52655762866134,0,0.673645655351515,4.12455116769723,9.23933421697818,0,6.59903251113444,9.5299378550864,5.03296759611965,8.51283460071447,16.3757079905478,17.0506109127704,7.81079224980217,0.74101319622967,20.8817596190445,18.1241058757954,0,2.25154253697512,0,0,1.07478859839659,0,0,0,0,0,0,0,0.895511620668436,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN370886_c0_g1_i1_Symbiont",8.94507433831907,19.7581269068551,13.1331916552235,5.32627859785557,17.9132545818411,19.6537143316621,6.52655762866134,0,0,6.59928186831556,11.2925195985289,6.54014166099499,3.29951625556722,11.4359254261037,7.54945139417947,7.20316773906609,8.18785399527388,24.358015589672,7.10072022709289,5.92810556983736,3.34108153904712,9.5563467345103,0,0,0,0,0,0,0,0,0.814981368424514,1.01865235405678,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN370886_c1_g1_i2_Symbiont",16.6122809140211,10.976737170475,22.514042837526,11.984126845175,22.212435681483,22.5298676484907,16.613055782047,2.98754930043411,6.73645655351515,38.7707809763539,26.1781136147715,23.9805194236483,15.3977425259804,30.4958011362765,12.5824189902991,44.5286732960449,20.4696349881847,48.7160311793439,12.7812964087672,14.8202639245934,18.3759484647591,24.0556314351466,16.4105534137258,1.50102835798341,0,6.17012485960001,6.44873159037954,6.07996124403948,2.87988633469959,0,4.88988821054708,2.03730470811355,6.54765057050405,0,8.95511620668436,7.48847115311201
"Breviolum_Sid-radians_Avila-Medina_DN370886_c1_g2_i1_Symbiont",2.55573552523402,2.19534743409501,7.504680945842,0,2.14959054982093,5.2729477475191,11.2731449949605,6.97094836767959,4.04187393210909,4.12455116769723,5.13296345387677,2.18004722033166,9.3486293907738,8.25927947440821,5.03296759611965,10.477334893187,12.2817809929108,8.52530545638519,4.97050415896502,2.96405278491868,18.3759484647591,7.57917154805989,1.26235026259429,1.50102835798341,2.35761158887312,3.85632803725001,2.14957719679318,0,1.43994316734979,7.1444774198245,3.25992547369806,9.16787118651098,14.9660584468664,7.66713531848429,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN370886_c2_g1_i1_Symbiont",3.83360328785103,13.17208460457,5.6285107093815,5.32627859785557,9.31489238255739,16.2982021286954,10.6798215741731,5.97509860086822,6.73645655351515,23.9223967726439,20.5318538155071,21.8004722033166,11.5483068944853,15.8832297584773,25.1648379805982,17.6805026322531,12.2817809929108,8.52530545638519,7.81079224980217,8.89215835475605,5.01162230857067,3.95435037290081,12.6235026259429,6.00411343193365,14.1456695332387,5.39885925215001,9.6730973855693,15.1999031100987,3.59985791837448,0,9.77977642109417,4.0746094162271,3.7415146117166,1.53342706369686,0.895511620668436,2.13956318660343
"Breviolum_Sid-radians_Avila-Medina_DN370886_c3_g1_i1_Symbiont",10.2229421009361,10.976737170475,10.3189363005328,6.65784824731946,5.01571128291551,7.66974217820959,5.33991078708655,0,0.673645655351515,6.59928186831556,6.15955614465212,6.54014166099499,5.4991937592787,10.8005962357646,6.29120949514956,5.23866744659352,12.2817809929108,9.74320623586878,4.26043213625573,6.66911876606703,6.68216307809423,13.1811679096694,0,1.50102835798341,0,0,0,0,0.719971583674897,0,0.814981368424514,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN370886_c4_g1_i1_Symbiont",2.55573552523402,6.58604230228502,2.81425535469075,3.99470894839167,7.16530183273645,4.793588861381,2.37329368314958,1.99169953362274,0.673645655351515,2.47473070061834,1.02659269077535,0,2.74959687963935,2.54131676135637,1.25824189902991,3.92900058494514,12.2817809929108,2.4358015589672,9.23093629522075,5.92810556983736,6.68216307809423,14.4992847006363,2.52470052518858,1.50102835798341,1.57174105924874,0.771265607450001,1.07478859839659,1.51999031100987,2.87988633469959,0,0.814981368424514,2.03730470811355,0.93537865292915,7.66713531848429,0,1.06978159330172
"Breviolum_Sid-radians_Avila-Medina_DN370886_c6_g1_i1_Symbiont",1.27786776261701,2.19534743409501,9.38085118230251,0,2.86612073309458,2.3967944306905,1.77997026236218,0,0.673645655351515,2.47473070061834,5.64625979926444,2.18004722033166,2.74959687963935,5.08263352271275,1.25824189902991,0,0,12.179007794836,2.84028809083715,4.44607917737802,3.34108153904712,11.203992723219,0,0.750514178991706,1.57174105924874,0,0,0,2.15991475102469,0,0.814981368424514,0,0.93537865292915,0,0,0
