"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"2471","Up","Breviolum_Sid-radians_Avila-Medina_DN342471_c0_g2_i3_Symbiont",NA
"2472","Up","Breviolum_Sid-radians_Avila-Medina_DN342542_c0_g2_i3_Symbiont",NA
"2473","Up","Breviolum_Sid-radians_Avila-Medina_DN342581_c0_g1_i1_Symbiont",NA
"2474","Up","Breviolum_Sid-radians_Avila-Medina_DN342616_c0_g1_i1_Symbiont",NA
"2475","Up","Breviolum_Sid-radians_Avila-Medina_DN342758_c1_g1_i1_Symbiont",NA
"2476","Up","Breviolum_Sid-radians_Avila-Medina_DN342758_c1_g3_i2_Symbiont",NA
"2477","Up","Breviolum_Sid-radians_Avila-Medina_DN342805_c0_g1_i2_Symbiont",NA
"2478","Up","Breviolum_Sid-radians_Avila-Medina_DN342862_c1_g1_i1_Symbiont",NA
"2479","Up","Breviolum_Sid-radians_Avila-Medina_DN343184_c0_g1_i2_Symbiont",NA
"2480","Up","Breviolum_Sid-radians_Avila-Medina_DN343316_c0_g3_i2_Symbiont",NA
"2481","Up","Breviolum_Sid-radians_Avila-Medina_DN343381_c0_g1_i1_Symbiont",NA
"2482","Up","Breviolum_Sid-radians_Avila-Medina_DN343490_c1_g6_i1_Symbiont",NA
"2483","Up","Breviolum_Sid-radians_Avila-Medina_DN343956_c0_g3_i1_Symbiont",NA
"2484","Up","Breviolum_Sid-radians_Avila-Medina_DN344037_c0_g1_i1_Symbiont",NA
"2485","Up","Breviolum_Sid-radians_Avila-Medina_DN344094_c0_g2_i2_Symbiont",NA
"2486","Up","Breviolum_Sid-radians_Avila-Medina_DN344179_c0_g2_i2_Symbiont",NA
"2487","Up","Breviolum_Sid-radians_Avila-Medina_DN344401_c0_g2_i1_Symbiont",NA
"2488","Up","Breviolum_Sid-radians_Avila-Medina_DN344467_c0_g1_i3_Symbiont",NA
"2489","Up","Breviolum_Sid-radians_Avila-Medina_DN344563_c0_g1_i3_Symbiont",NA
"2490","Up","Breviolum_Sid-radians_Avila-Medina_DN344636_c0_g2_i1_Symbiont",NA
"2491","Up","Breviolum_Sid-radians_Avila-Medina_DN344663_c0_g2_i1_Symbiont",NA
"2492","Up","Breviolum_Sid-radians_Avila-Medina_DN34474_c0_g1_i1_Symbiont",NA
"2493","Up","Breviolum_Sid-radians_Avila-Medina_DN344796_c0_g5_i1_Symbiont",NA
"2494","Up","Breviolum_Sid-radians_Avila-Medina_DN344804_c0_g3_i3_Symbiont",NA
"2495","Up","Breviolum_Sid-radians_Avila-Medina_DN344957_c0_g1_i1_Symbiont",NA
"2496","Up","Breviolum_Sid-radians_Avila-Medina_DN344980_c0_g1_i1_Symbiont",NA
"2497","Up","Breviolum_Sid-radians_Avila-Medina_DN345018_c0_g2_i1_Symbiont",NA
"2498","Up","Breviolum_Sid-radians_Avila-Medina_DN345103_c0_g4_i1_Symbiont",NA
"2499","Up","Breviolum_Sid-radians_Avila-Medina_DN345255_c1_g1_i2_Symbiont",NA
"2500","Up","Breviolum_Sid-radians_Avila-Medina_DN34526_c0_g1_i1_Symbiont",NA
"2501","Up","Breviolum_Sid-radians_Avila-Medina_DN345375_c0_g1_i1_Symbiont",NA
"2502","Up","Breviolum_Sid-radians_Avila-Medina_DN345379_c0_g1_i2_Symbiont",NA
"2503","Up","Breviolum_Sid-radians_Avila-Medina_DN345498_c0_g2_i1_Symbiont",NA
"2504","Up","Breviolum_Sid-radians_Avila-Medina_DN345519_c0_g2_i1_Symbiont",NA
"2505","Up","Breviolum_Sid-radians_Avila-Medina_DN345629_c0_g1_i1_Symbiont",NA
"2506","Up","Breviolum_Sid-radians_Avila-Medina_DN345667_c0_g1_i2_Symbiont",NA
"2507","Up","Breviolum_Sid-radians_Avila-Medina_DN346127_c0_g2_i1_Symbiont",NA
"2508","Up","Breviolum_Sid-radians_Avila-Medina_DN346137_c0_g1_i3_Symbiont",NA
"2509","Up","Breviolum_Sid-radians_Avila-Medina_DN346181_c0_g1_i1_Symbiont",NA
"2510","Up","Breviolum_Sid-radians_Avila-Medina_DN346334_c0_g3_i2_Symbiont",NA
"2511","Up","Breviolum_Sid-radians_Avila-Medina_DN346371_c0_g1_i2_Symbiont",NA
"2512","Up","Breviolum_Sid-radians_Avila-Medina_DN346386_c0_g1_i1_Symbiont",NA
"2513","Up","Breviolum_Sid-radians_Avila-Medina_DN346553_c0_g1_i7_Symbiont",NA
"2514","Up","Breviolum_Sid-radians_Avila-Medina_DN346615_c0_g4_i3_Symbiont",NA
"2515","Up","Breviolum_Sid-radians_Avila-Medina_DN346644_c0_g1_i1_Symbiont",NA
"2516","Up","Breviolum_Sid-radians_Avila-Medina_DN346650_c0_g3_i1_Symbiont",NA
"2517","Up","Breviolum_Sid-radians_Avila-Medina_DN34669_c0_g1_i1_Symbiont",NA
"2518","Up","Breviolum_Sid-radians_Avila-Medina_DN346822_c0_g1_i1_Symbiont",NA
"2519","Up","Breviolum_Sid-radians_Avila-Medina_DN346900_c1_g1_i1_Symbiont",NA
"2520","Up","Breviolum_Sid-radians_Avila-Medina_DN347099_c0_g1_i2_Symbiont",NA
"2521","Up","Breviolum_Sid-radians_Avila-Medina_DN347191_c0_g1_i1_Symbiont",NA
"2522","Up","Breviolum_Sid-radians_Avila-Medina_DN347218_c0_g1_i2_Symbiont",NA
"2523","Up","Breviolum_Sid-radians_Avila-Medina_DN34726_c0_g1_i1_Symbiont",NA
"2524","Up","Breviolum_Sid-radians_Avila-Medina_DN347305_c1_g1_i1_Symbiont",NA
"2525","Up","Breviolum_Sid-radians_Avila-Medina_DN347406_c0_g1_i1_Symbiont",NA
"2526","Up","Breviolum_Sid-radians_Avila-Medina_DN347406_c1_g2_i3_Symbiont",NA
"2527","Up","Breviolum_Sid-radians_Avila-Medina_DN347961_c0_g1_i1_Symbiont",NA
"2528","Up","Breviolum_Sid-radians_Avila-Medina_DN347963_c0_g2_i3_Symbiont",NA
"2529","Up","Breviolum_Sid-radians_Avila-Medina_DN348227_c0_g3_i1_Symbiont",NA
"2530","Up","Breviolum_Sid-radians_Avila-Medina_DN348360_c0_g2_i2_Symbiont",NA
"2531","Up","Breviolum_Sid-radians_Avila-Medina_DN348489_c0_g1_i2_Symbiont",NA
"2532","Up","Breviolum_Sid-radians_Avila-Medina_DN348493_c0_g1_i1_Symbiont",NA
"2533","Up","Breviolum_Sid-radians_Avila-Medina_DN348526_c0_g1_i2_Symbiont",NA
"2534","Up","Breviolum_Sid-radians_Avila-Medina_DN348561_c0_g2_i2_Symbiont",NA
"2535","Up","Breviolum_Sid-radians_Avila-Medina_DN348579_c0_g1_i3_Symbiont",NA
"2536","Up","Breviolum_Sid-radians_Avila-Medina_DN348583_c0_g2_i1_Symbiont",NA
"2537","Up","Breviolum_Sid-radians_Avila-Medina_DN348584_c0_g3_i2_Symbiont",NA
"2538","Up","Breviolum_Sid-radians_Avila-Medina_DN348585_c0_g2_i1_Symbiont",NA
"2539","Up","Breviolum_Sid-radians_Avila-Medina_DN348676_c0_g1_i1_Symbiont",NA
"2540","Up","Breviolum_Sid-radians_Avila-Medina_DN348685_c0_g1_i2_Symbiont",NA
"2541","Up","Breviolum_Sid-radians_Avila-Medina_DN348835_c0_g2_i1_Symbiont",NA
"2542","Up","Breviolum_Sid-radians_Avila-Medina_DN348879_c1_g1_i1_Symbiont",NA
"2543","Up","Breviolum_Sid-radians_Avila-Medina_DN349092_c0_g1_i1_Symbiont",NA
"2544","Up","Breviolum_Sid-radians_Avila-Medina_DN349096_c0_g1_i3_Symbiont",NA
"2545","Up","Breviolum_Sid-radians_Avila-Medina_DN34915_c0_g2_i1_Symbiont",NA
"2546","Up","Breviolum_Sid-radians_Avila-Medina_DN349193_c0_g2_i2_Symbiont",NA
"2547","Up","Breviolum_Sid-radians_Avila-Medina_DN349241_c0_g1_i1_Symbiont",NA
"2548","Up","Breviolum_Sid-radians_Avila-Medina_DN349320_c0_g2_i1_Symbiont",NA
"2549","Up","Breviolum_Sid-radians_Avila-Medina_DN349474_c0_g2_i1_Symbiont",NA
"2550","Up","Breviolum_Sid-radians_Avila-Medina_DN349930_c0_g2_i1_Symbiont",NA
"2551","Up","Breviolum_Sid-radians_Avila-Medina_DN349934_c0_g2_i4_Symbiont",NA
"2552","Up","Breviolum_Sid-radians_Avila-Medina_DN350151_c2_g1_i1_Symbiont",NA
"2553","Up","Breviolum_Sid-radians_Avila-Medina_DN350158_c1_g2_i2_Symbiont",NA
"2554","Up","Breviolum_Sid-radians_Avila-Medina_DN350351_c0_g1_i1_Symbiont",NA
"2555","Up","Breviolum_Sid-radians_Avila-Medina_DN350446_c0_g2_i1_Symbiont",NA
"2556","Up","Breviolum_Sid-radians_Avila-Medina_DN350460_c0_g1_i2_Symbiont",NA
"2557","Up","Breviolum_Sid-radians_Avila-Medina_DN350670_c1_g1_i1_Symbiont",NA
"2558","Up","Breviolum_Sid-radians_Avila-Medina_DN350670_c1_g2_i2_Symbiont",NA
"2559","Up","Breviolum_Sid-radians_Avila-Medina_DN350678_c0_g1_i1_Symbiont",NA
"2560","Up","Breviolum_Sid-radians_Avila-Medina_DN350701_c0_g1_i1_Symbiont",NA
"2561","Up","Breviolum_Sid-radians_Avila-Medina_DN350799_c0_g2_i3_Symbiont",NA
"2562","Up","Breviolum_Sid-radians_Avila-Medina_DN350826_c0_g5_i1_Symbiont",NA
"2563","Up","Breviolum_Sid-radians_Avila-Medina_DN350827_c0_g2_i3_Symbiont",NA
"2564","Up","Breviolum_Sid-radians_Avila-Medina_DN350877_c0_g1_i1_Symbiont",NA
"2565","Up","Breviolum_Sid-radians_Avila-Medina_DN350877_c1_g1_i1_Symbiont",NA
"2566","Up","Breviolum_Sid-radians_Avila-Medina_DN351053_c0_g1_i2_Symbiont",NA
"2567","Up","Breviolum_Sid-radians_Avila-Medina_DN351220_c0_g1_i1_Symbiont",NA
"2568","Up","Breviolum_Sid-radians_Avila-Medina_DN351558_c0_g1_i2_Symbiont",NA
"2569","Up","Breviolum_Sid-radians_Avila-Medina_DN351715_c0_g1_i4_Symbiont",NA
"2570","Up","Breviolum_Sid-radians_Avila-Medina_DN351907_c0_g1_i1_Symbiont",NA
"2571","Up","Breviolum_Sid-radians_Avila-Medina_DN351999_c0_g1_i3_Symbiont",NA
"2572","Up","Breviolum_Sid-radians_Avila-Medina_DN352023_c0_g1_i4_Symbiont",NA
"2573","Up","Breviolum_Sid-radians_Avila-Medina_DN352066_c0_g1_i1_Symbiont",NA
"2574","Up","Breviolum_Sid-radians_Avila-Medina_DN352154_c0_g1_i1_Symbiont",NA
"2575","Up","Breviolum_Sid-radians_Avila-Medina_DN352154_c0_g2_i1_Symbiont",NA
"2576","Up","Breviolum_Sid-radians_Avila-Medina_DN352214_c0_g1_i1_Symbiont",NA
"2577","Up","Breviolum_Sid-radians_Avila-Medina_DN352325_c0_g1_i3_Symbiont",NA
"2578","Up","Breviolum_Sid-radians_Avila-Medina_DN352350_c0_g2_i1_Symbiont",NA
"2579","Up","Breviolum_Sid-radians_Avila-Medina_DN352357_c0_g1_i3_Symbiont",NA
"2580","Up","Breviolum_Sid-radians_Avila-Medina_DN352413_c0_g3_i1_Symbiont",NA
"2581","Up","Breviolum_Sid-radians_Avila-Medina_DN352514_c0_g1_i4_Symbiont",NA
"2582","Up","Breviolum_Sid-radians_Avila-Medina_DN352660_c0_g3_i4_Symbiont",NA
"2583","Up","Breviolum_Sid-radians_Avila-Medina_DN352660_c1_g1_i1_Symbiont",NA
"2584","Up","Breviolum_Sid-radians_Avila-Medina_DN352666_c2_g1_i1_Symbiont",NA
"2585","Up","Breviolum_Sid-radians_Avila-Medina_DN352698_c0_g1_i1_Symbiont",NA
"2586","Up","Breviolum_Sid-radians_Avila-Medina_DN352722_c0_g1_i2_Symbiont",NA
"2587","Up","Breviolum_Sid-radians_Avila-Medina_DN352760_c3_g1_i1_Symbiont",NA
"2588","Up","Breviolum_Sid-radians_Avila-Medina_DN352765_c0_g1_i1_Symbiont",NA
"2589","Up","Breviolum_Sid-radians_Avila-Medina_DN352823_c0_g2_i1_Symbiont",NA
"2590","Up","Breviolum_Sid-radians_Avila-Medina_DN352836_c0_g1_i1_Symbiont",NA
"2591","Up","Breviolum_Sid-radians_Avila-Medina_DN352847_c0_g3_i2_Symbiont",NA
"2592","Up","Breviolum_Sid-radians_Avila-Medina_DN352876_c0_g2_i1_Symbiont",NA
"2593","Up","Breviolum_Sid-radians_Avila-Medina_DN352895_c0_g2_i1_Symbiont",NA
"2594","Up","Breviolum_Sid-radians_Avila-Medina_DN352947_c0_g1_i1_Symbiont",NA
"2595","Up","Breviolum_Sid-radians_Avila-Medina_DN352952_c0_g2_i1_Symbiont",NA
"2596","Up","Breviolum_Sid-radians_Avila-Medina_DN352952_c0_g3_i1_Symbiont",NA
"2597","Up","Breviolum_Sid-radians_Avila-Medina_DN353065_c0_g1_i1_Symbiont",NA
"2598","Up","Breviolum_Sid-radians_Avila-Medina_DN353110_c0_g1_i2_Symbiont",NA
"2599","Up","Breviolum_Sid-radians_Avila-Medina_DN353201_c1_g1_i2_Symbiont",NA
"2600","Up","Breviolum_Sid-radians_Avila-Medina_DN353206_c1_g1_i2_Symbiont",NA
"2601","Up","Breviolum_Sid-radians_Avila-Medina_DN353323_c0_g4_i1_Symbiont",NA
"2602","Up","Breviolum_Sid-radians_Avila-Medina_DN353422_c0_g1_i1_Symbiont",NA
"2603","Up","Breviolum_Sid-radians_Avila-Medina_DN353527_c0_g1_i1_Symbiont",NA
"2604","Up","Breviolum_Sid-radians_Avila-Medina_DN353527_c0_g2_i2_Symbiont",NA
"2605","Up","Breviolum_Sid-radians_Avila-Medina_DN353663_c0_g1_i1_Symbiont",NA
"2606","Up","Breviolum_Sid-radians_Avila-Medina_DN353741_c0_g2_i1_Symbiont",NA
"2607","Up","Breviolum_Sid-radians_Avila-Medina_DN353790_c0_g2_i1_Symbiont",NA
"2608","Up","Breviolum_Sid-radians_Avila-Medina_DN353852_c0_g3_i1_Symbiont",NA
"2609","Up","Breviolum_Sid-radians_Avila-Medina_DN353880_c0_g2_i2_Symbiont",NA
"2610","Up","Breviolum_Sid-radians_Avila-Medina_DN353882_c1_g1_i1_Symbiont",NA
"2611","Up","Breviolum_Sid-radians_Avila-Medina_DN353938_c0_g1_i3_Symbiont",NA
"2612","Up","Breviolum_Sid-radians_Avila-Medina_DN353965_c0_g1_i2_Symbiont",NA
"2613","Up","Breviolum_Sid-radians_Avila-Medina_DN353986_c0_g1_i1_Symbiont",NA
"2614","Up","Breviolum_Sid-radians_Avila-Medina_DN354123_c0_g1_i1_Symbiont",NA
"2615","Up","Breviolum_Sid-radians_Avila-Medina_DN354152_c0_g1_i1_Symbiont",NA
"2616","Up","Breviolum_Sid-radians_Avila-Medina_DN354196_c0_g2_i1_Symbiont",NA
"2617","Up","Breviolum_Sid-radians_Avila-Medina_DN354367_c2_g8_i3_Symbiont",NA
"2618","Up","Breviolum_Sid-radians_Avila-Medina_DN354367_c2_g9_i4_Symbiont",NA
"2619","Up","Breviolum_Sid-radians_Avila-Medina_DN354424_c0_g1_i4_Symbiont",NA
"2620","Up","Breviolum_Sid-radians_Avila-Medina_DN354653_c0_g1_i1_Symbiont",NA
"2621","Up","Breviolum_Sid-radians_Avila-Medina_DN354763_c0_g1_i1_Symbiont",NA
"2622","Up","Breviolum_Sid-radians_Avila-Medina_DN354915_c0_g2_i2_Symbiont",NA
"2623","Up","Breviolum_Sid-radians_Avila-Medina_DN354915_c0_g3_i1_Symbiont",NA
"2624","Up","Breviolum_Sid-radians_Avila-Medina_DN354979_c0_g1_i1_Symbiont",NA
"2625","Up","Breviolum_Sid-radians_Avila-Medina_DN355105_c0_g2_i1_Symbiont",NA
"2626","Up","Breviolum_Sid-radians_Avila-Medina_DN355147_c0_g1_i3_Symbiont",NA
"2627","Up","Breviolum_Sid-radians_Avila-Medina_DN355167_c1_g1_i1_Symbiont",NA
"2628","Up","Breviolum_Sid-radians_Avila-Medina_DN355209_c1_g3_i1_Symbiont",NA
"2629","Up","Breviolum_Sid-radians_Avila-Medina_DN355236_c0_g1_i2_Symbiont",NA
"2630","Up","Breviolum_Sid-radians_Avila-Medina_DN355236_c1_g3_i1_Symbiont",NA
"2631","Up","Breviolum_Sid-radians_Avila-Medina_DN355519_c0_g1_i4_Symbiont",NA
"2632","Up","Breviolum_Sid-radians_Avila-Medina_DN355702_c0_g1_i1_Symbiont",NA
"2633","Up","Breviolum_Sid-radians_Avila-Medina_DN355748_c1_g2_i1_Symbiont",NA
"2634","Up","Breviolum_Sid-radians_Avila-Medina_DN356041_c0_g1_i1_Symbiont",NA
"2635","Up","Breviolum_Sid-radians_Avila-Medina_DN356041_c1_g1_i1_Symbiont",NA
"2636","Up","Breviolum_Sid-radians_Avila-Medina_DN356079_c0_g1_i1_Symbiont",NA
"2637","Up","Breviolum_Sid-radians_Avila-Medina_DN356227_c0_g1_i1_Symbiont",NA
"2638","Up","Breviolum_Sid-radians_Avila-Medina_DN356227_c1_g1_i1_Symbiont",NA
"2639","Up","Breviolum_Sid-radians_Avila-Medina_DN356275_c0_g1_i1_Symbiont",NA
"2640","Up","Breviolum_Sid-radians_Avila-Medina_DN356495_c0_g3_i2_Symbiont",NA
"2641","Up","Breviolum_Sid-radians_Avila-Medina_DN356609_c0_g2_i6_Symbiont",NA
"2642","Up","Breviolum_Sid-radians_Avila-Medina_DN356667_c0_g1_i2_Symbiont",NA
"2643","Up","Breviolum_Sid-radians_Avila-Medina_DN356760_c0_g1_i3_Symbiont",NA
"2644","Up","Breviolum_Sid-radians_Avila-Medina_DN356787_c1_g1_i3_Symbiont",NA
"2645","Up","Breviolum_Sid-radians_Avila-Medina_DN356787_c2_g1_i1_Symbiont",NA
"2646","Up","Breviolum_Sid-radians_Avila-Medina_DN356820_c0_g1_i3_Symbiont",NA
"2647","Up","Breviolum_Sid-radians_Avila-Medina_DN356841_c0_g3_i2_Symbiont",NA
"2648","Up","Breviolum_Sid-radians_Avila-Medina_DN356854_c0_g1_i1_Symbiont",NA
"2649","Up","Breviolum_Sid-radians_Avila-Medina_DN357120_c0_g1_i2_Symbiont",NA
"2650","Up","Breviolum_Sid-radians_Avila-Medina_DN357255_c0_g2_i3_Symbiont",NA
"2651","Up","Breviolum_Sid-radians_Avila-Medina_DN357309_c0_g1_i3_Symbiont",NA
"2652","Up","Breviolum_Sid-radians_Avila-Medina_DN357494_c3_g1_i1_Symbiont",NA
"2653","Up","Breviolum_Sid-radians_Avila-Medina_DN357510_c0_g2_i1_Symbiont",NA
"2654","Up","Breviolum_Sid-radians_Avila-Medina_DN357515_c0_g1_i1_Symbiont",NA
"2655","Up","Breviolum_Sid-radians_Avila-Medina_DN357566_c1_g1_i1_Symbiont",NA
"2656","Up","Breviolum_Sid-radians_Avila-Medina_DN357614_c0_g1_i1_Symbiont",NA
"2657","Up","Breviolum_Sid-radians_Avila-Medina_DN357667_c0_g1_i2_Symbiont",NA
"2658","Up","Breviolum_Sid-radians_Avila-Medina_DN357733_c0_g2_i2_Symbiont",NA
"2659","Up","Breviolum_Sid-radians_Avila-Medina_DN357948_c0_g2_i1_Symbiont",NA
"2660","Up","Breviolum_Sid-radians_Avila-Medina_DN358252_c0_g2_i1_Symbiont",NA
"2661","Up","Breviolum_Sid-radians_Avila-Medina_DN358469_c0_g1_i1_Symbiont",NA
"2662","Up","Breviolum_Sid-radians_Avila-Medina_DN358549_c0_g4_i1_Symbiont",NA
"2663","Up","Breviolum_Sid-radians_Avila-Medina_DN358663_c1_g2_i4_Symbiont",NA
"2664","Up","Breviolum_Sid-radians_Avila-Medina_DN358710_c0_g1_i1_Symbiont",NA
"2665","Up","Breviolum_Sid-radians_Avila-Medina_DN358769_c0_g1_i2_Symbiont",NA
"2666","Up","Breviolum_Sid-radians_Avila-Medina_DN358859_c0_g1_i1_Symbiont",NA
"2667","Up","Breviolum_Sid-radians_Avila-Medina_DN358967_c1_g1_i2_Symbiont",NA
"2668","Up","Breviolum_Sid-radians_Avila-Medina_DN358989_c0_g2_i2_Symbiont",NA
"2669","Up","Breviolum_Sid-radians_Avila-Medina_DN359009_c0_g2_i1_Symbiont",NA
"2670","Up","Breviolum_Sid-radians_Avila-Medina_DN359177_c0_g1_i5_Symbiont",NA
"2671","Up","Breviolum_Sid-radians_Avila-Medina_DN359225_c0_g1_i3_Symbiont",NA
"2672","Up","Breviolum_Sid-radians_Avila-Medina_DN359256_c1_g3_i1_Symbiont",NA
"2673","Up","Breviolum_Sid-radians_Avila-Medina_DN359256_c2_g1_i1_Symbiont",NA
"2674","Up","Breviolum_Sid-radians_Avila-Medina_DN359543_c0_g3_i1_Symbiont",NA
"2675","Up","Breviolum_Sid-radians_Avila-Medina_DN359583_c0_g1_i5_Symbiont",NA
"2676","Up","Breviolum_Sid-radians_Avila-Medina_DN359671_c0_g7_i2_Symbiont",NA
"2677","Up","Breviolum_Sid-radians_Avila-Medina_DN359686_c0_g1_i1_Symbiont",NA
"2678","Up","Breviolum_Sid-radians_Avila-Medina_DN359885_c0_g5_i2_Symbiont",NA
"2679","Up","Breviolum_Sid-radians_Avila-Medina_DN359890_c0_g2_i1_Symbiont",NA
"2680","Up","Breviolum_Sid-radians_Avila-Medina_DN359957_c0_g3_i1_Symbiont",NA
"2681","Up","Breviolum_Sid-radians_Avila-Medina_DN359979_c0_g1_i1_Symbiont",NA
"2682","Up","Breviolum_Sid-radians_Avila-Medina_DN360054_c0_g1_i3_Symbiont",NA
"2683","Up","Breviolum_Sid-radians_Avila-Medina_DN360082_c0_g1_i2_Symbiont",NA
"2684","Up","Breviolum_Sid-radians_Avila-Medina_DN360105_c0_g1_i1_Symbiont",NA
"2685","Up","Breviolum_Sid-radians_Avila-Medina_DN360105_c1_g1_i2_Symbiont",NA
"2686","Up","Breviolum_Sid-radians_Avila-Medina_DN360143_c0_g1_i1_Symbiont",NA
"2687","Up","Breviolum_Sid-radians_Avila-Medina_DN360313_c0_g1_i3_Symbiont",NA
"2688","Up","Breviolum_Sid-radians_Avila-Medina_DN360522_c0_g3_i1_Symbiont",NA
"2689","Up","Breviolum_Sid-radians_Avila-Medina_DN360666_c0_g2_i1_Symbiont",NA
"2690","Up","Breviolum_Sid-radians_Avila-Medina_DN360666_c0_g4_i1_Symbiont",NA
"2691","Up","Breviolum_Sid-radians_Avila-Medina_DN360807_c0_g3_i4_Symbiont",NA
"2692","Up","Breviolum_Sid-radians_Avila-Medina_DN361128_c0_g1_i1_Symbiont",NA
"2693","Up","Breviolum_Sid-radians_Avila-Medina_DN361151_c1_g1_i1_Symbiont",NA
"2694","Up","Breviolum_Sid-radians_Avila-Medina_DN361195_c0_g1_i1_Symbiont",NA
"2695","Up","Breviolum_Sid-radians_Avila-Medina_DN361241_c0_g1_i1_Symbiont",NA
"2696","Up","Breviolum_Sid-radians_Avila-Medina_DN361255_c1_g5_i1_Symbiont",NA
"2697","Up","Breviolum_Sid-radians_Avila-Medina_DN361385_c0_g2_i2_Symbiont",NA
"2698","Up","Breviolum_Sid-radians_Avila-Medina_DN361565_c0_g3_i4_Symbiont",NA
"2699","Up","Breviolum_Sid-radians_Avila-Medina_DN361782_c1_g2_i2_Symbiont",NA
"2700","Up","Breviolum_Sid-radians_Avila-Medina_DN361832_c0_g1_i3_Symbiont",NA
"2701","Up","Breviolum_Sid-radians_Avila-Medina_DN361849_c1_g2_i1_Symbiont",NA
"2702","Up","Breviolum_Sid-radians_Avila-Medina_DN362149_c0_g1_i2_Symbiont",NA
"2703","Up","Breviolum_Sid-radians_Avila-Medina_DN362323_c0_g1_i1_Symbiont",NA
"2704","Up","Breviolum_Sid-radians_Avila-Medina_DN362345_c0_g2_i1_Symbiont",NA
"2705","Up","Breviolum_Sid-radians_Avila-Medina_DN362641_c4_g3_i1_Symbiont",NA
"2706","Up","Breviolum_Sid-radians_Avila-Medina_DN362701_c0_g1_i1_Symbiont",NA
"2707","Up","Breviolum_Sid-radians_Avila-Medina_DN362860_c0_g2_i1_Symbiont",NA
"2708","Up","Breviolum_Sid-radians_Avila-Medina_DN362885_c0_g1_i3_Symbiont",NA
"2709","Up","Breviolum_Sid-radians_Avila-Medina_DN362948_c0_g4_i1_Symbiont",NA
"2710","Up","Breviolum_Sid-radians_Avila-Medina_DN362965_c0_g2_i1_Symbiont",NA
"2711","Up","Breviolum_Sid-radians_Avila-Medina_DN363036_c0_g1_i1_Symbiont",NA
"2712","Up","Breviolum_Sid-radians_Avila-Medina_DN363253_c0_g1_i1_Symbiont",NA
"2713","Up","Breviolum_Sid-radians_Avila-Medina_DN363288_c0_g1_i6_Symbiont",NA
"2714","Up","Breviolum_Sid-radians_Avila-Medina_DN36355_c0_g1_i1_Symbiont",NA
"2715","Up","Breviolum_Sid-radians_Avila-Medina_DN363688_c0_g2_i3_Symbiont",NA
"2716","Up","Breviolum_Sid-radians_Avila-Medina_DN363697_c0_g1_i1_Symbiont",NA
"2717","Up","Breviolum_Sid-radians_Avila-Medina_DN363699_c0_g1_i3_Symbiont",NA
"2718","Up","Breviolum_Sid-radians_Avila-Medina_DN363816_c0_g1_i2_Symbiont",NA
"2719","Up","Breviolum_Sid-radians_Avila-Medina_DN363860_c0_g2_i2_Symbiont",NA
"2720","Up","Breviolum_Sid-radians_Avila-Medina_DN363864_c0_g1_i3_Symbiont",NA
"2721","Up","Breviolum_Sid-radians_Avila-Medina_DN363881_c0_g1_i3_Symbiont",NA
"2722","Up","Breviolum_Sid-radians_Avila-Medina_DN363989_c0_g1_i1_Symbiont",NA
"2723","Up","Breviolum_Sid-radians_Avila-Medina_DN364268_c0_g2_i1_Symbiont",NA
"2724","Up","Breviolum_Sid-radians_Avila-Medina_DN364502_c1_g1_i4_Symbiont",NA
"2725","Up","Breviolum_Sid-radians_Avila-Medina_DN364563_c0_g1_i2_Symbiont",NA
"2726","Up","Breviolum_Sid-radians_Avila-Medina_DN364698_c0_g3_i1_Symbiont",NA
"2727","Up","Breviolum_Sid-radians_Avila-Medina_DN364877_c0_g1_i7_Symbiont",NA
"2728","Up","Breviolum_Sid-radians_Avila-Medina_DN364979_c0_g1_i1_Symbiont",NA
"2729","Up","Breviolum_Sid-radians_Avila-Medina_DN364979_c1_g2_i1_Symbiont",NA
"2730","Up","Breviolum_Sid-radians_Avila-Medina_DN36504_c0_g2_i1_Symbiont",NA
"2731","Up","Breviolum_Sid-radians_Avila-Medina_DN365242_c0_g1_i1_Symbiont",NA
"2732","Up","Breviolum_Sid-radians_Avila-Medina_DN365348_c0_g1_i1_Symbiont",NA
"2733","Up","Breviolum_Sid-radians_Avila-Medina_DN365407_c0_g1_i2_Symbiont",NA
"2734","Up","Breviolum_Sid-radians_Avila-Medina_DN365455_c0_g1_i1_Symbiont",NA
"2735","Up","Breviolum_Sid-radians_Avila-Medina_DN365455_c0_g2_i1_Symbiont",NA
"2736","Up","Breviolum_Sid-radians_Avila-Medina_DN365567_c0_g1_i2_Symbiont",NA
"2737","Up","Breviolum_Sid-radians_Avila-Medina_DN365655_c0_g1_i2_Symbiont",NA
"2738","Up","Breviolum_Sid-radians_Avila-Medina_DN365683_c0_g2_i1_Symbiont",NA
"2739","Up","Breviolum_Sid-radians_Avila-Medina_DN365747_c0_g1_i1_Symbiont",NA
"2740","Up","Breviolum_Sid-radians_Avila-Medina_DN365747_c0_g2_i4_Symbiont",NA
"2741","Up","Breviolum_Sid-radians_Avila-Medina_DN36574_c0_g1_i1_Symbiont",NA
"2742","Up","Breviolum_Sid-radians_Avila-Medina_DN365767_c0_g1_i1_Symbiont",NA
"2743","Up","Breviolum_Sid-radians_Avila-Medina_DN365803_c0_g1_i1_Symbiont",NA
