"","DEG","up.results_OC_RC_padj.1","down.results_OC_RC_padj.1"
"2564","Down",NA,"Cladocopium_Davies_comp214408_c0_seq1_Symbiont"
"2565","Down",NA,"Cladocopium_Davies_comp214419_c0_seq2_Symbiont"
"2566","Down",NA,"Cladocopium_Davies_comp214511_c0_seq1_Symbiont"
"2567","Down",NA,"Cladocopium_Davies_comp214541_c0_seq4_Symbiont"
"2568","Down",NA,"Cladocopium_Davies_comp214556_c0_seq2_Symbiont"
"2569","Down",NA,"Cladocopium_Davies_comp214571_c1_seq1_Symbiont"
"2570","Down",NA,"Cladocopium_Davies_comp214602_c0_seq1_Symbiont"
"2571","Down",NA,"Cladocopium_Davies_comp214617_c0_seq1_Symbiont"
"2572","Down",NA,"Cladocopium_Davies_comp214686_c0_seq1_Symbiont"
"2573","Down",NA,"Cladocopium_Davies_comp214721_c0_seq5_Symbiont"
"2574","Down",NA,"Cladocopium_Davies_comp214740_c0_seq1_Symbiont"
"2575","Down",NA,"Cladocopium_Davies_comp214787_c0_seq1_Symbiont"
"2576","Down",NA,"Cladocopium_Davies_comp214815_c0_seq3_Symbiont"
"2577","Down",NA,"Cladocopium_Davies_comp214819_c1_seq4_Symbiont"
"2578","Down",NA,"Cladocopium_Davies_comp214863_c0_seq1_Symbiont"
"2579","Down",NA,"Cladocopium_Davies_comp214876_c0_seq1_Symbiont"
"2580","Down",NA,"Cladocopium_Davies_comp214922_c0_seq3_Symbiont"
"2581","Down",NA,"Cladocopium_Davies_comp214923_c0_seq1_Symbiont"
"2582","Down",NA,"Cladocopium_Davies_comp214930_c0_seq1_Symbiont"
"2583","Down",NA,"Cladocopium_Davies_comp214966_c0_seq1_Symbiont"
"2584","Down",NA,"Cladocopium_Davies_comp214977_c0_seq1_Symbiont"
"2585","Down",NA,"Cladocopium_Davies_comp215009_c0_seq4_Symbiont"
"2586","Down",NA,"Cladocopium_Davies_comp215084_c0_seq1_Symbiont"
"2587","Down",NA,"Cladocopium_Davies_comp215085_c0_seq4_Symbiont"
"2588","Down",NA,"Cladocopium_Davies_comp215097_c0_seq1_Symbiont"
"2589","Down",NA,"Cladocopium_Davies_comp215108_c0_seq2_Symbiont"
"2590","Down",NA,"Cladocopium_Davies_comp215155_c0_seq2_Symbiont"
"2591","Down",NA,"Cladocopium_Davies_comp215168_c0_seq1_Symbiont"
"2592","Down",NA,"Cladocopium_Davies_comp215188_c0_seq2_Symbiont"
"2593","Down",NA,"Cladocopium_Davies_comp215190_c0_seq1_Symbiont"
"2594","Down",NA,"Cladocopium_Davies_comp215204_c0_seq4_Symbiont"
"2595","Down",NA,"Cladocopium_Davies_comp215253_c0_seq2_Symbiont"
"2596","Down",NA,"Cladocopium_Davies_comp215278_c0_seq1_Symbiont"
"2597","Down",NA,"Cladocopium_Davies_comp215313_c0_seq1_Symbiont"
"2598","Down",NA,"Cladocopium_Davies_comp215314_c0_seq1_Symbiont"
"2599","Down",NA,"Cladocopium_Davies_comp215389_c0_seq4_Symbiont"
"2600","Down",NA,"Cladocopium_Davies_comp215401_c0_seq1_Symbiont"
"2601","Down",NA,"Cladocopium_Davies_comp215416_c0_seq1_Symbiont"
"2602","Down",NA,"Cladocopium_Davies_comp215501_c0_seq1_Symbiont"
"2603","Down",NA,"Cladocopium_Davies_comp215548_c0_seq2_Symbiont"
"2604","Down",NA,"Cladocopium_Davies_comp215587_c0_seq1_Symbiont"
"2605","Down",NA,"Cladocopium_Davies_comp215593_c0_seq3_Symbiont"
"2606","Down",NA,"Cladocopium_Davies_comp215632_c0_seq1_Symbiont"
"2607","Down",NA,"Cladocopium_Davies_comp215634_c0_seq1_Symbiont"
"2608","Down",NA,"Cladocopium_Davies_comp215646_c0_seq1_Symbiont"
"2609","Down",NA,"Cladocopium_Davies_comp215654_c0_seq1_Symbiont"
"2610","Down",NA,"Cladocopium_Davies_comp215668_c0_seq3_Symbiont"
"2611","Down",NA,"Cladocopium_Davies_comp215671_c0_seq2_Symbiont"
"2612","Down",NA,"Cladocopium_Davies_comp215679_c0_seq4_Symbiont"
"2613","Down",NA,"Cladocopium_Davies_comp215690_c0_seq1_Symbiont"
"2614","Down",NA,"Cladocopium_Davies_comp215724_c0_seq3_Symbiont"
"2615","Down",NA,"Cladocopium_Davies_comp215751_c0_seq1_Symbiont"
"2616","Down",NA,"Cladocopium_Davies_comp215760_c0_seq1_Symbiont"
"2617","Down",NA,"Cladocopium_Davies_comp215863_c0_seq2_Symbiont"
"2618","Down",NA,"Cladocopium_Davies_comp215874_c1_seq1_Symbiont"
"2619","Down",NA,"Cladocopium_Davies_comp215882_c0_seq3_Symbiont"
"2620","Down",NA,"Cladocopium_Davies_comp215926_c0_seq1_Symbiont"
"2621","Down",NA,"Cladocopium_Davies_comp215941_c0_seq1_Symbiont"
"2622","Down",NA,"Cladocopium_Davies_comp215964_c0_seq3_Symbiont"
"2623","Down",NA,"Cladocopium_Davies_comp216013_c0_seq1_Symbiont"
"2624","Down",NA,"Cladocopium_Davies_comp216024_c0_seq2_Symbiont"
"2625","Down",NA,"Cladocopium_Davies_comp216028_c0_seq1_Symbiont"
"2626","Down",NA,"Cladocopium_Davies_comp216053_c0_seq1_Symbiont"
"2627","Down",NA,"Cladocopium_Davies_comp216092_c1_seq1_Symbiont"
"2628","Down",NA,"Cladocopium_Davies_comp216117_c0_seq1_Symbiont"
"2629","Down",NA,"Cladocopium_Davies_comp216192_c0_seq1_Symbiont"
"2630","Down",NA,"Cladocopium_Davies_comp216221_c1_seq1_Symbiont"
"2631","Down",NA,"Cladocopium_Davies_comp216225_c0_seq1_Symbiont"
"2632","Down",NA,"Cladocopium_Davies_comp216237_c0_seq1_Symbiont"
"2633","Down",NA,"Cladocopium_Davies_comp216294_c0_seq2_Symbiont"
"2634","Down",NA,"Cladocopium_Davies_comp216329_c0_seq2_Symbiont"
"2635","Down",NA,"Cladocopium_Davies_comp216365_c0_seq1_Symbiont"
"2636","Down",NA,"Cladocopium_Davies_comp216376_c0_seq1_Symbiont"
"2637","Down",NA,"Cladocopium_Davies_comp216455_c0_seq1_Symbiont"
"2638","Down",NA,"Cladocopium_Davies_comp216458_c0_seq2_Symbiont"
"2639","Down",NA,"Cladocopium_Davies_comp216515_c0_seq2_Symbiont"
"2640","Down",NA,"Cladocopium_Davies_comp216543_c0_seq2_Symbiont"
"2641","Down",NA,"Cladocopium_Davies_comp216583_c0_seq1_Symbiont"
"2642","Down",NA,"Cladocopium_Davies_comp216652_c0_seq1_Symbiont"
"2643","Down",NA,"Cladocopium_Davies_comp216662_c0_seq1_Symbiont"
"2644","Down",NA,"Cladocopium_Davies_comp216674_c0_seq1_Symbiont"
"2645","Down",NA,"Cladocopium_Davies_comp216791_c0_seq1_Symbiont"
"2646","Down",NA,"Cladocopium_Davies_comp216796_c0_seq2_Symbiont"
"2647","Down",NA,"Cladocopium_Davies_comp216813_c0_seq1_Symbiont"
"2648","Down",NA,"Cladocopium_Davies_comp216816_c0_seq1_Symbiont"
"2649","Down",NA,"Cladocopium_Davies_comp216902_c0_seq1_Symbiont"
"2650","Down",NA,"Cladocopium_Davies_comp216962_c0_seq1_Symbiont"
"2651","Down",NA,"Cladocopium_Davies_comp216981_c0_seq1_Symbiont"
"2652","Down",NA,"Cladocopium_Davies_comp217000_c0_seq1_Symbiont"
"2653","Down",NA,"Cladocopium_Davies_comp217024_c0_seq1_Symbiont"
"2654","Down",NA,"Cladocopium_Davies_comp217035_c0_seq1_Symbiont"
"2655","Down",NA,"Cladocopium_Davies_comp217042_c0_seq1_Symbiont"
"2656","Down",NA,"Cladocopium_Davies_comp217112_c0_seq1_Symbiont"
"2657","Down",NA,"Cladocopium_Davies_comp217135_c0_seq1_Symbiont"
"2658","Down",NA,"Cladocopium_Davies_comp217150_c0_seq3_Symbiont"
"2659","Down",NA,"Cladocopium_Davies_comp217189_c0_seq1_Symbiont"
"2660","Down",NA,"Cladocopium_Davies_comp217193_c0_seq1_Symbiont"
"2661","Down",NA,"Cladocopium_Davies_comp217202_c0_seq3_Symbiont"
"2662","Down",NA,"Cladocopium_Davies_comp217242_c0_seq1_Symbiont"
"2663","Down",NA,"Cladocopium_Davies_comp217293_c0_seq1_Symbiont"
"2664","Down",NA,"Cladocopium_Davies_comp217297_c0_seq1_Symbiont"
"2665","Down",NA,"Cladocopium_Davies_comp217313_c0_seq1_Symbiont"
"2666","Down",NA,"Cladocopium_Davies_comp217432_c0_seq2_Symbiont"
"2667","Down",NA,"Cladocopium_Davies_comp217602_c0_seq1_Symbiont"
"2668","Down",NA,"Cladocopium_Davies_comp217603_c0_seq2_Symbiont"
"2669","Down",NA,"Cladocopium_Davies_comp217654_c0_seq1_Symbiont"
"2670","Down",NA,"Cladocopium_Davies_comp217788_c0_seq6_Symbiont"
"2671","Down",NA,"Cladocopium_Davies_comp217812_c0_seq1_Symbiont"
"2672","Down",NA,"Cladocopium_Davies_comp217857_c0_seq1_Symbiont"
"2673","Down",NA,"Cladocopium_Davies_comp217874_c0_seq1_Symbiont"
"2674","Down",NA,"Cladocopium_Davies_comp217877_c0_seq1_Symbiont"
"2675","Down",NA,"Cladocopium_Davies_comp217914_c0_seq1_Symbiont"
"2676","Down",NA,"Cladocopium_Davies_comp217948_c0_seq1_Symbiont"
"2677","Down",NA,"Cladocopium_Davies_comp217950_c1_seq1_Symbiont"
"2678","Down",NA,"Cladocopium_Davies_comp217988_c0_seq1_Symbiont"
"2679","Down",NA,"Cladocopium_Davies_comp217994_c0_seq1_Symbiont"
"2680","Down",NA,"Cladocopium_Davies_comp217996_c0_seq4_Symbiont"
"2681","Down",NA,"Cladocopium_Davies_comp218018_c0_seq1_Symbiont"
"2682","Down",NA,"Cladocopium_Davies_comp218028_c0_seq2_Symbiont"
"2683","Down",NA,"Cladocopium_Davies_comp218033_c0_seq2_Symbiont"
"2684","Down",NA,"Cladocopium_Davies_comp218202_c0_seq1_Symbiont"
"2685","Down",NA,"Cladocopium_Davies_comp218212_c0_seq1_Symbiont"
"2686","Down",NA,"Cladocopium_Davies_comp218223_c0_seq1_Symbiont"
"2687","Down",NA,"Cladocopium_Davies_comp218247_c0_seq1_Symbiont"
"2688","Down",NA,"Cladocopium_Davies_comp218262_c0_seq1_Symbiont"
"2689","Down",NA,"Cladocopium_Davies_comp218282_c0_seq1_Symbiont"
"2690","Down",NA,"Cladocopium_Davies_comp218303_c0_seq1_Symbiont"
"2691","Down",NA,"Cladocopium_Davies_comp218397_c1_seq1_Symbiont"
"2692","Down",NA,"Cladocopium_Davies_comp218490_c0_seq1_Symbiont"
"2693","Down",NA,"Cladocopium_Davies_comp218526_c0_seq2_Symbiont"
"2694","Down",NA,"Cladocopium_Davies_comp218551_c0_seq1_Symbiont"
"2695","Down",NA,"Cladocopium_Davies_comp218609_c0_seq1_Symbiont"
"2696","Down",NA,"Cladocopium_Davies_comp218807_c1_seq1_Symbiont"
"2697","Down",NA,"Cladocopium_Davies_comp218901_c1_seq1_Symbiont"
"2698","Down",NA,"Cladocopium_Davies_comp218953_c0_seq2_Symbiont"
"2699","Down",NA,"Cladocopium_Davies_comp219032_c0_seq1_Symbiont"
"2700","Down",NA,"Cladocopium_Davies_comp219046_c0_seq2_Symbiont"
"2701","Down",NA,"Cladocopium_Davies_comp219153_c0_seq1_Symbiont"
"2702","Down",NA,"Cladocopium_Davies_comp219219_c0_seq1_Symbiont"
"2703","Down",NA,"Cladocopium_Davies_comp219255_c0_seq1_Symbiont"
"2704","Down",NA,"Cladocopium_Davies_comp219304_c0_seq1_Symbiont"
"2705","Down",NA,"Cladocopium_Davies_comp219367_c0_seq1_Symbiont"
"2706","Down",NA,"Cladocopium_Davies_comp219375_c0_seq1_Symbiont"
"2707","Down",NA,"Cladocopium_Davies_comp219385_c0_seq1_Symbiont"
"2708","Down",NA,"Cladocopium_Davies_comp219409_c0_seq5_Symbiont"
"2709","Down",NA,"Cladocopium_Davies_comp219416_c0_seq3_Symbiont"
"2710","Down",NA,"Cladocopium_Davies_comp219428_c1_seq1_Symbiont"
"2711","Down",NA,"Cladocopium_Davies_comp219440_c0_seq1_Symbiont"
"2712","Down",NA,"Cladocopium_Davies_comp219485_c0_seq1_Symbiont"
"2713","Down",NA,"Cladocopium_Davies_comp219524_c0_seq1_Symbiont"
"2714","Down",NA,"Cladocopium_Davies_comp219533_c0_seq1_Symbiont"
"2715","Down",NA,"Cladocopium_Davies_comp219611_c0_seq4_Symbiont"
"2716","Down",NA,"Cladocopium_Davies_comp219693_c0_seq4_Symbiont"
"2717","Down",NA,"Cladocopium_Davies_comp219838_c3_seq1_Symbiont"
"2718","Down",NA,"Cladocopium_Davies_comp219883_c0_seq3_Symbiont"
"2719","Down",NA,"Cladocopium_Davies_comp219937_c1_seq1_Symbiont"
"2720","Down",NA,"Cladocopium_Davies_comp219944_c0_seq1_Symbiont"
"2721","Down",NA,"Cladocopium_Davies_comp219983_c0_seq1_Symbiont"
"2722","Down",NA,"Cladocopium_Davies_comp219988_c0_seq10_Symbiont"
"2723","Down",NA,"Cladocopium_Davies_comp220003_c0_seq1_Symbiont"
"2724","Down",NA,"Cladocopium_Davies_comp220026_c0_seq1_Symbiont"
"2725","Down",NA,"Cladocopium_Davies_comp220027_c0_seq1_Symbiont"
"2726","Down",NA,"Cladocopium_Davies_comp220071_c1_seq1_Symbiont"
"2727","Down",NA,"Cladocopium_Davies_comp220082_c0_seq1_Symbiont"
"2728","Down",NA,"Cladocopium_Davies_comp220089_c0_seq1_Symbiont"
"2729","Down",NA,"Cladocopium_Davies_comp220133_c0_seq1_Symbiont"
"2730","Down",NA,"Cladocopium_Davies_comp220243_c0_seq1_Symbiont"
"2731","Down",NA,"Cladocopium_Davies_comp220273_c0_seq3_Symbiont"
"2732","Down",NA,"Cladocopium_Davies_comp220364_c0_seq3_Symbiont"
"2733","Down",NA,"Cladocopium_Davies_comp220394_c0_seq4_Symbiont"
"2734","Down",NA,"Cladocopium_Davies_comp220464_c0_seq1_Symbiont"
"2735","Down",NA,"Cladocopium_Davies_comp220485_c0_seq1_Symbiont"
"2736","Down",NA,"Cladocopium_Davies_comp220556_c0_seq1_Symbiont"
"2737","Down",NA,"Cladocopium_Davies_comp220593_c0_seq1_Symbiont"
"2738","Down",NA,"Cladocopium_Davies_comp220611_c0_seq1_Symbiont"
"2739","Down",NA,"Cladocopium_Davies_comp220617_c0_seq1_Symbiont"
"2740","Down",NA,"Cladocopium_Davies_comp220716_c0_seq1_Symbiont"
"2741","Down",NA,"Cladocopium_Davies_comp220782_c0_seq2_Symbiont"
"2742","Down",NA,"Cladocopium_Davies_comp220783_c0_seq1_Symbiont"
"2743","Down",NA,"Cladocopium_Davies_comp220862_c0_seq1_Symbiont"
"2744","Down",NA,"Cladocopium_Davies_comp220885_c0_seq1_Symbiont"
"2745","Down",NA,"Cladocopium_Davies_comp220982_c0_seq1_Symbiont"
"2746","Down",NA,"Cladocopium_Davies_comp220987_c0_seq2_Symbiont"
"2747","Down",NA,"Cladocopium_Davies_comp220991_c0_seq1_Symbiont"
"2748","Down",NA,"Cladocopium_Davies_comp220993_c0_seq2_Symbiont"
"2749","Down",NA,"Cladocopium_Davies_comp221053_c0_seq1_Symbiont"
"2750","Down",NA,"Cladocopium_Davies_comp221082_c0_seq1_Symbiont"
"2751","Down",NA,"Cladocopium_Davies_comp221092_c0_seq1_Symbiont"
"2752","Down",NA,"Cladocopium_Davies_comp221097_c0_seq1_Symbiont"
"2753","Down",NA,"Cladocopium_Davies_comp221105_c0_seq4_Symbiont"
"2754","Down",NA,"Cladocopium_Davies_comp221149_c0_seq11_Symbiont"
"2755","Down",NA,"Cladocopium_Davies_comp221187_c0_seq1_Symbiont"
"2756","Down",NA,"Cladocopium_Davies_comp221201_c0_seq1_Symbiont"
"2757","Down",NA,"Cladocopium_Davies_comp221214_c0_seq1_Symbiont"
"2758","Down",NA,"Cladocopium_Davies_comp221221_c1_seq1_Symbiont"
"2759","Down",NA,"Cladocopium_Davies_comp221319_c0_seq2_Symbiont"
"2760","Down",NA,"Cladocopium_Davies_comp221555_c0_seq1_Symbiont"
"2761","Down",NA,"Cladocopium_Davies_comp221587_c0_seq1_Symbiont"
"2762","Down",NA,"Cladocopium_Davies_comp221744_c0_seq1_Symbiont"
"2763","Down",NA,"Cladocopium_Davies_comp221804_c0_seq2_Symbiont"
"2764","Down",NA,"Cladocopium_Davies_comp221839_c0_seq16_Symbiont"
"2765","Down",NA,"Cladocopium_Davies_comp221953_c0_seq1_Symbiont"
"2766","Down",NA,"Cladocopium_Davies_comp222057_c0_seq1_Symbiont"
"2767","Down",NA,"Cladocopium_Davies_comp222070_c0_seq2_Symbiont"
"2768","Down",NA,"Cladocopium_Davies_comp222104_c0_seq1_Symbiont"
"2769","Down",NA,"Cladocopium_Davies_comp222199_c0_seq1_Symbiont"
"2770","Down",NA,"Cladocopium_Davies_comp222239_c1_seq2_Symbiont"
"2771","Down",NA,"Cladocopium_Davies_comp222260_c0_seq5_Symbiont"
"2772","Down",NA,"Cladocopium_Davies_comp222269_c0_seq1_Symbiont"
"2773","Down",NA,"Cladocopium_Davies_comp222286_c0_seq3_Symbiont"
"2774","Down",NA,"Cladocopium_Davies_comp222312_c0_seq1_Symbiont"
"2775","Down",NA,"Cladocopium_Davies_comp222368_c0_seq1_Symbiont"
"2776","Down",NA,"Cladocopium_Davies_comp222381_c2_seq1_Symbiont"
"2777","Down",NA,"Cladocopium_Davies_comp222402_c1_seq1_Symbiont"
"2778","Down",NA,"Cladocopium_Davies_comp222409_c0_seq1_Symbiont"
"2779","Down",NA,"Cladocopium_Davies_comp222431_c0_seq1_Symbiont"
"2780","Down",NA,"Cladocopium_Davies_comp222437_c0_seq1_Symbiont"
"2781","Down",NA,"Cladocopium_Davies_comp222710_c0_seq1_Symbiont"
"2782","Down",NA,"Cladocopium_Davies_comp222764_c0_seq22_Symbiont"
"2783","Down",NA,"Cladocopium_Davies_comp222796_c0_seq3_Symbiont"
"2784","Down",NA,"Cladocopium_Davies_comp222921_c0_seq2_Symbiont"
"2785","Down",NA,"Cladocopium_Davies_comp222959_c0_seq2_Symbiont"
"2786","Down",NA,"Cladocopium_Davies_comp223057_c0_seq1_Symbiont"
"2787","Down",NA,"Cladocopium_Davies_comp223074_c1_seq1_Symbiont"
"2788","Down",NA,"Cladocopium_Davies_comp223075_c0_seq1_Symbiont"
"2789","Down",NA,"Cladocopium_Davies_comp223122_c0_seq2_Symbiont"
"2790","Down",NA,"Cladocopium_Davies_comp223195_c0_seq2_Symbiont"
"2791","Down",NA,"Cladocopium_Davies_comp223196_c0_seq1_Symbiont"
"2792","Down",NA,"Cladocopium_Davies_comp223208_c0_seq12_Symbiont"
"2793","Down",NA,"Cladocopium_Davies_comp223226_c0_seq1_Symbiont"
"2794","Down",NA,"Cladocopium_Davies_comp223240_c0_seq2_Symbiont"
"2795","Down",NA,"Cladocopium_Davies_comp223284_c0_seq3_Symbiont"
"2796","Down",NA,"Cladocopium_Davies_comp223321_c0_seq10_Symbiont"
"2797","Down",NA,"Cladocopium_Davies_comp223328_c0_seq4_Symbiont"
"2798","Down",NA,"Cladocopium_Davies_comp223336_c0_seq1_Symbiont"
"2799","Down",NA,"Cladocopium_Davies_comp223351_c0_seq2_Symbiont"
"2800","Down",NA,"Cladocopium_Davies_comp223471_c0_seq1_Symbiont"
"2801","Down",NA,"Cladocopium_Davies_comp223490_c0_seq1_Symbiont"
"2802","Down",NA,"Cladocopium_Davies_comp223506_c0_seq3_Symbiont"
"2803","Down",NA,"Cladocopium_Davies_comp223546_c0_seq12_Symbiont"
"2804","Down",NA,"Cladocopium_Davies_comp223563_c0_seq1_Symbiont"
"2805","Down",NA,"Cladocopium_Davies_comp223578_c0_seq1_Symbiont"
"2806","Down",NA,"Cladocopium_Davies_comp223611_c0_seq1_Symbiont"
"2807","Down",NA,"Cladocopium_Davies_comp223654_c0_seq1_Symbiont"
"2808","Down",NA,"Cladocopium_Davies_comp223668_c0_seq1_Symbiont"
"2809","Down",NA,"Cladocopium_Davies_comp223675_c0_seq14_Symbiont"
"2810","Down",NA,"Cladocopium_Davies_comp223676_c0_seq3_Symbiont"
"2811","Down",NA,"Cladocopium_Davies_comp223752_c0_seq10_Symbiont"
"2812","Down",NA,"Cladocopium_Davies_comp223802_c0_seq1_Symbiont"
"2813","Down",NA,"Cladocopium_Davies_comp223839_c0_seq4_Symbiont"
"2814","Down",NA,"Cladocopium_Davies_comp223859_c0_seq3_Symbiont"
"2815","Down",NA,"Cladocopium_Davies_comp223879_c0_seq1_Symbiont"
"2816","Down",NA,"Cladocopium_Davies_comp223975_c0_seq17_Symbiont"
"2817","Down",NA,"Cladocopium_Davies_comp224052_c0_seq19_Symbiont"
"2818","Down",NA,"Cladocopium_Davies_comp224082_c0_seq1_Symbiont"
"2819","Down",NA,"Cladocopium_Davies_comp224157_c0_seq1_Symbiont"
"2820","Down",NA,"Cladocopium_Davies_comp224186_c0_seq1_Symbiont"
"2821","Down",NA,"Cladocopium_Davies_comp224200_c0_seq2_Symbiont"
"2822","Down",NA,"Cladocopium_Davies_comp224209_c0_seq2_Symbiont"
"2823","Down",NA,"Cladocopium_Davies_comp224237_c0_seq2_Symbiont"
"2824","Down",NA,"Cladocopium_Davies_comp224286_c0_seq1_Symbiont"
"2825","Down",NA,"Cladocopium_Davies_comp224380_c0_seq1_Symbiont"
"2826","Down",NA,"Cladocopium_Davies_comp224483_c0_seq3_Symbiont"
"2827","Down",NA,"Cladocopium_Davies_comp224518_c0_seq1_Symbiont"
"2828","Down",NA,"Cladocopium_Davies_comp224642_c0_seq1_Symbiont"
"2829","Down",NA,"Cladocopium_Davies_comp224653_c0_seq1_Symbiont"
"2830","Down",NA,"Cladocopium_Davies_comp224672_c0_seq3_Symbiont"
"2831","Down",NA,"Cladocopium_Davies_comp224682_c0_seq2_Symbiont"
"2832","Down",NA,"Cladocopium_Davies_comp224738_c0_seq1_Symbiont"
"2833","Down",NA,"Cladocopium_Davies_comp224747_c0_seq1_Symbiont"
"2834","Down",NA,"Cladocopium_Davies_comp224754_c0_seq1_Symbiont"
"2835","Down",NA,"Cladocopium_Davies_comp224756_c0_seq2_Symbiont"
"2836","Down",NA,"Cladocopium_Davies_comp224828_c0_seq1_Symbiont"
"2837","Down",NA,"Cladocopium_Davies_comp224878_c0_seq1_Symbiont"
"2838","Down",NA,"Cladocopium_Davies_comp225047_c0_seq1_Symbiont"
"2839","Down",NA,"Cladocopium_Davies_comp225058_c0_seq1_Symbiont"
"2840","Down",NA,"Cladocopium_Davies_comp225108_c0_seq1_Symbiont"
"2841","Down",NA,"Cladocopium_Davies_comp225123_c0_seq1_Symbiont"
"2842","Down",NA,"Cladocopium_Davies_comp225160_c0_seq1_Symbiont"
"2843","Down",NA,"Cladocopium_Davies_comp225184_c0_seq2_Symbiont"
"2844","Down",NA,"Cladocopium_Davies_comp225218_c0_seq2_Symbiont"
"2845","Down",NA,"Cladocopium_Davies_comp225221_c0_seq1_Symbiont"
"2846","Down",NA,"Cladocopium_Davies_comp225237_c1_seq2_Symbiont"
"2847","Down",NA,"Cladocopium_Davies_comp225288_c0_seq3_Symbiont"
"2848","Down",NA,"Cladocopium_Davies_comp225352_c0_seq3_Symbiont"
"2849","Down",NA,"Cladocopium_Davies_comp225360_c0_seq2_Symbiont"
"2850","Down",NA,"Cladocopium_Davies_comp225385_c0_seq1_Symbiont"
"2851","Down",NA,"Cladocopium_Davies_comp225451_c0_seq1_Symbiont"
"2852","Down",NA,"Cladocopium_Davies_comp225466_c0_seq1_Symbiont"
"2853","Down",NA,"Cladocopium_Davies_comp225495_c0_seq1_Symbiont"
"2854","Down",NA,"Cladocopium_Davies_comp225496_c0_seq1_Symbiont"
"2855","Down",NA,"Cladocopium_Davies_comp225497_c0_seq1_Symbiont"
"2856","Down",NA,"Cladocopium_Davies_comp225598_c0_seq1_Symbiont"
"2857","Down",NA,"Cladocopium_Davies_comp225655_c0_seq1_Symbiont"
"2858","Down",NA,"Cladocopium_Davies_comp225669_c0_seq1_Symbiont"
"2859","Down",NA,"Cladocopium_Davies_comp225671_c0_seq1_Symbiont"
"2860","Down",NA,"Cladocopium_Davies_comp225708_c0_seq1_Symbiont"
"2861","Down",NA,"Cladocopium_Davies_comp225771_c0_seq1_Symbiont"
"2862","Down",NA,"Cladocopium_Davies_comp225855_c1_seq2_Symbiont"
"2863","Down",NA,"Cladocopium_Davies_comp225927_c0_seq2_Symbiont"
"2864","Down",NA,"Cladocopium_Davies_comp226004_c0_seq2_Symbiont"
"2865","Down",NA,"Cladocopium_Davies_comp226050_c0_seq3_Symbiont"
"2866","Down",NA,"Cladocopium_Davies_comp226094_c0_seq3_Symbiont"
"2867","Down",NA,"Cladocopium_Davies_comp226105_c0_seq1_Symbiont"
"2868","Down",NA,"Cladocopium_Davies_comp226147_c0_seq1_Symbiont"
"2869","Down",NA,"Cladocopium_Davies_comp226149_c0_seq2_Symbiont"
"2870","Down",NA,"Cladocopium_Davies_comp226229_c0_seq1_Symbiont"
"2871","Down",NA,"Cladocopium_Davies_comp226242_c0_seq1_Symbiont"
"2872","Down",NA,"Cladocopium_Davies_comp226296_c0_seq1_Symbiont"
"2873","Down",NA,"Cladocopium_Davies_comp226334_c0_seq2_Symbiont"
"2874","Down",NA,"Cladocopium_Davies_comp226339_c0_seq1_Symbiont"
"2875","Down",NA,"Cladocopium_Davies_comp226430_c0_seq1_Symbiont"
"2876","Down",NA,"Cladocopium_Davies_comp226547_c0_seq2_Symbiont"
"2877","Down",NA,"Cladocopium_Davies_comp226554_c0_seq1_Symbiont"
"2878","Down",NA,"Cladocopium_Davies_comp226591_c0_seq1_Symbiont"
"2879","Down",NA,"Cladocopium_Davies_comp226605_c0_seq1_Symbiont"
"2880","Down",NA,"Cladocopium_Davies_comp226754_c0_seq2_Symbiont"
"2881","Down",NA,"Cladocopium_Davies_comp226757_c0_seq5_Symbiont"
"2882","Down",NA,"Cladocopium_Davies_comp226766_c0_seq1_Symbiont"
"2883","Down",NA,"Cladocopium_Davies_comp226789_c0_seq1_Symbiont"
"2884","Down",NA,"Cladocopium_Davies_comp226844_c0_seq1_Symbiont"
"2885","Down",NA,"Cladocopium_Davies_comp226863_c0_seq4_Symbiont"
"2886","Down",NA,"Cladocopium_Davies_comp226888_c2_seq2_Symbiont"
"2887","Down",NA,"Cladocopium_Davies_comp226959_c0_seq1_Symbiont"
"2888","Down",NA,"Cladocopium_Davies_comp226967_c0_seq1_Symbiont"
"2889","Down",NA,"Cladocopium_Davies_comp226975_c1_seq1_Symbiont"
"2890","Down",NA,"Cladocopium_Davies_comp226987_c0_seq4_Symbiont"
"2891","Down",NA,"Cladocopium_Davies_comp227028_c0_seq4_Symbiont"
"2892","Down",NA,"Cladocopium_Davies_comp227031_c0_seq5_Symbiont"
"2893","Down",NA,"Cladocopium_Davies_comp227085_c0_seq4_Symbiont"
"2894","Down",NA,"Cladocopium_Davies_comp227113_c0_seq3_Symbiont"
"2895","Down",NA,"Cladocopium_Davies_comp227152_c0_seq2_Symbiont"
"2896","Down",NA,"Cladocopium_Davies_comp227172_c0_seq1_Symbiont"
"2897","Down",NA,"Cladocopium_Davies_comp227213_c0_seq1_Symbiont"
"2898","Down",NA,"Cladocopium_Davies_comp227224_c0_seq1_Symbiont"
"2899","Down",NA,"Cladocopium_Davies_comp227302_c0_seq1_Symbiont"
"2900","Down",NA,"Cladocopium_Davies_comp227378_c1_seq1_Symbiont"
"2901","Down",NA,"Cladocopium_Davies_comp227487_c1_seq12_Symbiont"
"2902","Down",NA,"Cladocopium_Davies_comp227554_c0_seq1_Symbiont"
"2903","Down",NA,"Cladocopium_Davies_comp227594_c0_seq2_Symbiont"
