"","gene","module"
"3737","Siderastrea_Mexico_Barshis-Radice_Host_contig09526","blue"
"3738","Siderastrea_Mexico_Barshis-Radice_Host_contig09546","blue"
"3739","Siderastrea_Mexico_Barshis-Radice_Host_contig09548","blue"
"3740","Siderastrea_Mexico_Barshis-Radice_Host_contig09551","blue"
"3741","Siderastrea_Mexico_Barshis-Radice_Host_contig09572","blue"
"3742","Siderastrea_Mexico_Barshis-Radice_Host_contig09584","blue"
"3743","Siderastrea_Mexico_Barshis-Radice_Host_contig09587","blue"
"3744","Siderastrea_Mexico_Barshis-Radice_Host_contig09617","blue"
"3745","Siderastrea_Mexico_Barshis-Radice_Host_contig09631","blue"
"3746","Siderastrea_Mexico_Barshis-Radice_Host_contig09632","blue"
"3747","Siderastrea_Mexico_Barshis-Radice_Host_contig09647","blue"
"3748","Siderastrea_Mexico_Barshis-Radice_Host_contig09648","blue"
"3749","Siderastrea_Mexico_Barshis-Radice_Host_contig09653","blue"
"3750","Siderastrea_Mexico_Barshis-Radice_Host_contig09669","blue"
"3751","Siderastrea_Mexico_Barshis-Radice_Host_contig09679","blue"
"3752","Siderastrea_Mexico_Barshis-Radice_Host_contig09680","blue"
"3753","Siderastrea_Mexico_Barshis-Radice_Host_contig09687","blue"
"3754","Siderastrea_Mexico_Barshis-Radice_Host_contig09692","blue"
"3755","Siderastrea_Mexico_Barshis-Radice_Host_contig09696","blue"
"3756","Siderastrea_Mexico_Barshis-Radice_Host_contig09704","blue"
"3757","Siderastrea_Mexico_Barshis-Radice_Host_contig09709","blue"
"3758","Siderastrea_Mexico_Barshis-Radice_Host_contig09713","blue"
"3759","Siderastrea_Mexico_Barshis-Radice_Host_contig09733","blue"
"3760","Siderastrea_Mexico_Barshis-Radice_Host_contig09757","blue"
"3761","Siderastrea_Mexico_Barshis-Radice_Host_contig09772","blue"
"3762","Siderastrea_Mexico_Barshis-Radice_Host_contig09790","blue"
"3763","Siderastrea_Mexico_Barshis-Radice_Host_contig09798","blue"
"3764","Siderastrea_Mexico_Barshis-Radice_Host_contig09803","blue"
"3765","Siderastrea_Mexico_Barshis-Radice_Host_contig09813","blue"
"3766","Siderastrea_Mexico_Barshis-Radice_Host_contig09826","blue"
"3767","Siderastrea_Mexico_Barshis-Radice_Host_contig09866","blue"
"3768","Siderastrea_Mexico_Barshis-Radice_Host_contig09871","blue"
"3769","Siderastrea_Mexico_Barshis-Radice_Host_contig09872","blue"
"3770","Siderastrea_Mexico_Barshis-Radice_Host_contig09880","blue"
"3771","Siderastrea_Mexico_Barshis-Radice_Host_contig09884","blue"
"3772","Siderastrea_Mexico_Barshis-Radice_Host_contig09889","blue"
"3773","Siderastrea_Mexico_Barshis-Radice_Host_contig09894","blue"
"3774","Siderastrea_Mexico_Barshis-Radice_Host_contig09905","blue"
"3775","Siderastrea_Mexico_Barshis-Radice_Host_contig09924","blue"
"3776","Siderastrea_Mexico_Barshis-Radice_Host_contig09928","blue"
"3777","Siderastrea_Mexico_Barshis-Radice_Host_contig09929","blue"
"3778","Siderastrea_Mexico_Barshis-Radice_Host_contig09947","blue"
"3779","Siderastrea_Mexico_Barshis-Radice_Host_contig09955","blue"
"3780","Siderastrea_Mexico_Barshis-Radice_Host_contig09959","blue"
"3781","Siderastrea_Mexico_Barshis-Radice_Host_contig09961","blue"
"3782","Siderastrea_Mexico_Barshis-Radice_Host_contig09965","blue"
"3783","Siderastrea_Mexico_Barshis-Radice_Host_contig09980","blue"
"3784","Siderastrea_Mexico_Barshis-Radice_Host_contig09989","blue"
"3785","Siderastrea_Mexico_Barshis-Radice_Host_contig10003","blue"
"3786","Siderastrea_Mexico_Barshis-Radice_Host_contig10010","blue"
"3787","Siderastrea_Mexico_Barshis-Radice_Host_contig10011","blue"
"3788","Siderastrea_Mexico_Barshis-Radice_Host_contig10028","blue"
"3789","Siderastrea_Mexico_Barshis-Radice_Host_contig10038","blue"
"3790","Siderastrea_Mexico_Barshis-Radice_Host_contig10045","blue"
"3791","Siderastrea_Mexico_Barshis-Radice_Host_contig10063","blue"
"3792","Siderastrea_Mexico_Barshis-Radice_Host_contig10069","blue"
"3793","Siderastrea_Mexico_Barshis-Radice_Host_contig10072","blue"
"3794","Siderastrea_Mexico_Barshis-Radice_Host_contig10081","blue"
"3795","Siderastrea_Mexico_Barshis-Radice_Host_contig10094","blue"
"3796","Siderastrea_Mexico_Barshis-Radice_Host_contig10100","blue"
"3797","Siderastrea_Mexico_Barshis-Radice_Host_contig10128","blue"
"3798","Siderastrea_Mexico_Barshis-Radice_Host_contig10134","blue"
"3799","Siderastrea_Mexico_Barshis-Radice_Host_contig10145","blue"
"3800","Siderastrea_Mexico_Barshis-Radice_Host_contig10149","blue"
"3801","Siderastrea_Mexico_Barshis-Radice_Host_contig10181","blue"
"3802","Siderastrea_Mexico_Barshis-Radice_Host_contig10185","blue"
"3803","Siderastrea_Mexico_Barshis-Radice_Host_contig10227","blue"
"3804","Siderastrea_Mexico_Barshis-Radice_Host_contig10243","blue"
"3805","Siderastrea_Mexico_Barshis-Radice_Host_contig10258","blue"
"3806","Siderastrea_Mexico_Barshis-Radice_Host_contig10303","blue"
"3807","Siderastrea_Mexico_Barshis-Radice_Host_contig10320","blue"
"3808","Siderastrea_Mexico_Barshis-Radice_Host_contig10331","blue"
"3809","Siderastrea_Mexico_Barshis-Radice_Host_contig10334","blue"
"3810","Siderastrea_Mexico_Barshis-Radice_Host_contig10336","blue"
"3811","Siderastrea_Mexico_Barshis-Radice_Host_contig10384","blue"
"3812","Siderastrea_Mexico_Barshis-Radice_Host_contig10399","blue"
"3813","Siderastrea_Mexico_Barshis-Radice_Host_contig10401","blue"
"3814","Siderastrea_Mexico_Barshis-Radice_Host_contig10430","blue"
"3815","Siderastrea_Mexico_Barshis-Radice_Host_contig10433","blue"
"3816","Siderastrea_Mexico_Barshis-Radice_Host_contig10452","blue"
"3817","Siderastrea_Mexico_Barshis-Radice_Host_contig10489","blue"
"3818","Siderastrea_Mexico_Barshis-Radice_Host_contig10508","blue"
"3819","Siderastrea_Mexico_Barshis-Radice_Host_contig10535","blue"
"3820","Siderastrea_Mexico_Barshis-Radice_Host_contig10540","blue"
"3821","Siderastrea_Mexico_Barshis-Radice_Host_contig10559","blue"
"3822","Siderastrea_Mexico_Barshis-Radice_Host_contig10594","blue"
"3823","Siderastrea_Mexico_Barshis-Radice_Host_contig10604","blue"
"3824","Siderastrea_Mexico_Barshis-Radice_Host_contig10616","blue"
"3825","Siderastrea_Mexico_Barshis-Radice_Host_contig10628","blue"
"3826","Siderastrea_Mexico_Barshis-Radice_Host_contig10631","blue"
"3827","Siderastrea_Mexico_Barshis-Radice_Host_contig10639","blue"
"3828","Siderastrea_Mexico_Barshis-Radice_Host_contig10661","blue"
"3829","Siderastrea_Mexico_Barshis-Radice_Host_contig10664","blue"
"3830","Siderastrea_Mexico_Barshis-Radice_Host_contig10676","blue"
"3831","Siderastrea_Mexico_Barshis-Radice_Host_contig10689","blue"
"3832","Siderastrea_Mexico_Barshis-Radice_Host_contig10698","blue"
"3833","Siderastrea_Mexico_Barshis-Radice_Host_contig10717","blue"
"3834","Siderastrea_Mexico_Barshis-Radice_Host_contig10720","blue"
"3835","Siderastrea_Mexico_Barshis-Radice_Host_contig10740","blue"
"3836","Siderastrea_Mexico_Barshis-Radice_Host_contig10745","blue"
"3837","Siderastrea_Mexico_Barshis-Radice_Host_contig10761","blue"
"3838","Siderastrea_Mexico_Barshis-Radice_Host_contig10779","blue"
"3839","Siderastrea_Mexico_Barshis-Radice_Host_contig10791","blue"
"3840","Siderastrea_Mexico_Barshis-Radice_Host_contig10795","blue"
"3841","Siderastrea_Mexico_Barshis-Radice_Host_contig10797","blue"
"3842","Siderastrea_Mexico_Barshis-Radice_Host_contig10801","blue"
"3843","Siderastrea_Mexico_Barshis-Radice_Host_contig10859","blue"
"3844","Siderastrea_Mexico_Barshis-Radice_Host_contig10860","blue"
"3845","Siderastrea_Mexico_Barshis-Radice_Host_contig10876","blue"
"3846","Siderastrea_Mexico_Barshis-Radice_Host_contig10886","blue"
"3847","Siderastrea_Mexico_Barshis-Radice_Host_contig10896","blue"
"3848","Siderastrea_Mexico_Barshis-Radice_Host_contig10899","blue"
"3849","Siderastrea_Mexico_Barshis-Radice_Host_contig10926","blue"
"3850","Siderastrea_Mexico_Barshis-Radice_Host_contig10929","blue"
"3851","Siderastrea_Mexico_Barshis-Radice_Host_contig10935","blue"
"3852","Siderastrea_Mexico_Barshis-Radice_Host_contig10944","blue"
"3853","Siderastrea_Mexico_Barshis-Radice_Host_contig10971","blue"
"3854","Siderastrea_Mexico_Barshis-Radice_Host_contig10977","blue"
"3855","Siderastrea_Mexico_Barshis-Radice_Host_contig10985","blue"
"3856","Siderastrea_Mexico_Barshis-Radice_Host_contig10991","blue"
"3857","Siderastrea_Mexico_Barshis-Radice_Host_contig10999","blue"
"3858","Siderastrea_Mexico_Barshis-Radice_Host_contig11000","blue"
"3859","Siderastrea_Mexico_Barshis-Radice_Host_contig11014","blue"
"3860","Siderastrea_Mexico_Barshis-Radice_Host_contig11028","blue"
"3861","Siderastrea_Mexico_Barshis-Radice_Host_contig11079","blue"
"3862","Siderastrea_Mexico_Barshis-Radice_Host_contig11091","blue"
"3863","Siderastrea_Mexico_Barshis-Radice_Host_contig11097","blue"
"3864","Siderastrea_Mexico_Barshis-Radice_Host_contig11107","blue"
"3865","Siderastrea_Mexico_Barshis-Radice_Host_contig11158","blue"
"3866","Siderastrea_Mexico_Barshis-Radice_Host_contig11168","blue"
"3867","Siderastrea_Mexico_Barshis-Radice_Host_contig11191","blue"
"3868","Siderastrea_Mexico_Barshis-Radice_Host_contig11194","blue"
"3869","Siderastrea_Mexico_Barshis-Radice_Host_contig11203","blue"
"3870","Siderastrea_Mexico_Barshis-Radice_Host_contig11211","blue"
"3871","Siderastrea_Mexico_Barshis-Radice_Host_contig11214","blue"
"3872","Siderastrea_Mexico_Barshis-Radice_Host_contig11225","blue"
"3873","Siderastrea_Mexico_Barshis-Radice_Host_contig11236","blue"
"3874","Siderastrea_Mexico_Barshis-Radice_Host_contig11247","blue"
"3875","Siderastrea_Mexico_Barshis-Radice_Host_contig11256","blue"
"3876","Siderastrea_Mexico_Barshis-Radice_Host_contig11257","blue"
"3877","Siderastrea_Mexico_Barshis-Radice_Host_contig11264","blue"
"3878","Siderastrea_Mexico_Barshis-Radice_Host_contig11275","blue"
"3879","Siderastrea_Mexico_Barshis-Radice_Host_contig11292","blue"
"3880","Siderastrea_Mexico_Barshis-Radice_Host_contig11293","blue"
"3881","Siderastrea_Mexico_Barshis-Radice_Host_contig11299","blue"
"3882","Siderastrea_Mexico_Barshis-Radice_Host_contig11313","blue"
"3883","Siderastrea_Mexico_Barshis-Radice_Host_contig11343","blue"
"3884","Siderastrea_Mexico_Barshis-Radice_Host_contig11374","blue"
"3885","Siderastrea_Mexico_Barshis-Radice_Host_contig11381","blue"
"3886","Siderastrea_Mexico_Barshis-Radice_Host_contig11383","blue"
"3887","Siderastrea_Mexico_Barshis-Radice_Host_contig11386","blue"
"3888","Siderastrea_Mexico_Barshis-Radice_Host_contig11389","blue"
"3889","Siderastrea_Mexico_Barshis-Radice_Host_contig11393","blue"
"3890","Siderastrea_Mexico_Barshis-Radice_Host_contig11412","blue"
"3891","Siderastrea_Mexico_Barshis-Radice_Host_contig11428","blue"
"3892","Siderastrea_Mexico_Barshis-Radice_Host_contig11454","blue"
"3893","Siderastrea_Mexico_Barshis-Radice_Host_contig11455","blue"
"3894","Siderastrea_Mexico_Barshis-Radice_Host_contig11481","blue"
"3895","Siderastrea_Mexico_Barshis-Radice_Host_contig11506","blue"
"3896","Siderastrea_Mexico_Barshis-Radice_Host_contig11517","blue"
"3897","Siderastrea_Mexico_Barshis-Radice_Host_contig11520","blue"
"3898","Siderastrea_Mexico_Barshis-Radice_Host_contig11541","blue"
"3899","Siderastrea_Mexico_Barshis-Radice_Host_contig11560","blue"
"3900","Siderastrea_Mexico_Barshis-Radice_Host_contig11570","blue"
"3901","Siderastrea_Mexico_Barshis-Radice_Host_contig11606","blue"
"3902","Siderastrea_Mexico_Barshis-Radice_Host_contig11608","blue"
"3903","Siderastrea_Mexico_Barshis-Radice_Host_contig11634","blue"
"3904","Siderastrea_Mexico_Barshis-Radice_Host_contig11635","blue"
"3905","Siderastrea_Mexico_Barshis-Radice_Host_contig11641","blue"
"3906","Siderastrea_Mexico_Barshis-Radice_Host_contig11646","blue"
"3907","Siderastrea_Mexico_Barshis-Radice_Host_contig11663","blue"
"3908","Siderastrea_Mexico_Barshis-Radice_Host_contig11668","blue"
"3909","Siderastrea_Mexico_Barshis-Radice_Host_contig11671","blue"
"3910","Siderastrea_Mexico_Barshis-Radice_Host_contig11676","blue"
"3911","Siderastrea_Mexico_Barshis-Radice_Host_contig11682","blue"
"3912","Siderastrea_Mexico_Barshis-Radice_Host_contig11720","blue"
"3913","Siderastrea_Mexico_Barshis-Radice_Host_contig11728","blue"
"3914","Siderastrea_Mexico_Barshis-Radice_Host_contig11732","blue"
"3915","Siderastrea_Mexico_Barshis-Radice_Host_contig11770","blue"
"3916","Siderastrea_Mexico_Barshis-Radice_Host_contig11774","blue"
"3917","Siderastrea_Mexico_Barshis-Radice_Host_contig11779","blue"
"3918","Siderastrea_Mexico_Barshis-Radice_Host_contig11790","blue"
"3919","Siderastrea_Mexico_Barshis-Radice_Host_contig11817","blue"
"3920","Siderastrea_Mexico_Barshis-Radice_Host_contig11821","blue"
"3921","Siderastrea_Mexico_Barshis-Radice_Host_contig11834","blue"
"3922","Siderastrea_Mexico_Barshis-Radice_Host_contig11839","blue"
"3923","Siderastrea_Mexico_Barshis-Radice_Host_contig11866","blue"
"3924","Siderastrea_Mexico_Barshis-Radice_Host_contig11868","blue"
"3925","Siderastrea_Mexico_Barshis-Radice_Host_contig11874","blue"
"3926","Siderastrea_Mexico_Barshis-Radice_Host_contig11881","blue"
"3927","Siderastrea_Mexico_Barshis-Radice_Host_contig11900","blue"
"3928","Siderastrea_Mexico_Barshis-Radice_Host_contig11905","blue"
"3929","Siderastrea_Mexico_Barshis-Radice_Host_contig11933","blue"
"3930","Siderastrea_Mexico_Barshis-Radice_Host_contig11942","blue"
"3931","Siderastrea_Mexico_Barshis-Radice_Host_contig11947","blue"
"3932","Siderastrea_Mexico_Barshis-Radice_Host_contig11963","blue"
"3933","Siderastrea_Mexico_Barshis-Radice_Host_contig11973","blue"
"3934","Siderastrea_Mexico_Barshis-Radice_Host_contig11977","blue"
"3935","Siderastrea_Mexico_Barshis-Radice_Host_contig11998","blue"
"3936","Siderastrea_Mexico_Barshis-Radice_Host_contig12001","blue"
"3937","Siderastrea_Mexico_Barshis-Radice_Host_contig12029","blue"
"3938","Siderastrea_Mexico_Barshis-Radice_Host_contig12031","blue"
"3939","Siderastrea_Mexico_Barshis-Radice_Host_contig12041","blue"
"3940","Siderastrea_Mexico_Barshis-Radice_Host_contig12051","blue"
"3941","Siderastrea_Mexico_Barshis-Radice_Host_contig12061","blue"
"3942","Siderastrea_Mexico_Barshis-Radice_Host_contig12063","blue"
"3943","Siderastrea_Mexico_Barshis-Radice_Host_contig12071","blue"
"3944","Siderastrea_Mexico_Barshis-Radice_Host_contig12093","blue"
"3945","Siderastrea_Mexico_Barshis-Radice_Host_contig12122","blue"
"3946","Siderastrea_Mexico_Barshis-Radice_Host_contig12127","blue"
"3947","Siderastrea_Mexico_Barshis-Radice_Host_contig12134","blue"
"3948","Siderastrea_Mexico_Barshis-Radice_Host_contig12136","blue"
"3949","Siderastrea_Mexico_Barshis-Radice_Host_contig12140","blue"
"3950","Siderastrea_Mexico_Barshis-Radice_Host_contig12142","blue"
"3951","Siderastrea_Mexico_Barshis-Radice_Host_contig12146","blue"
"3952","Siderastrea_Mexico_Barshis-Radice_Host_contig12197","blue"
"3953","Siderastrea_Mexico_Barshis-Radice_Host_contig12211","blue"
"3954","Siderastrea_Mexico_Barshis-Radice_Host_contig12213","blue"
"3955","Siderastrea_Mexico_Barshis-Radice_Host_contig12220","blue"
"3956","Siderastrea_Mexico_Barshis-Radice_Host_contig12228","blue"
"3957","Siderastrea_Mexico_Barshis-Radice_Host_contig12242","blue"
"3958","Siderastrea_Mexico_Barshis-Radice_Host_contig12258","blue"
"3959","Siderastrea_Mexico_Barshis-Radice_Host_contig12278","blue"
"3960","Siderastrea_Mexico_Barshis-Radice_Host_contig12279","blue"
"3961","Siderastrea_Mexico_Barshis-Radice_Host_contig12287","blue"
"3962","Siderastrea_Mexico_Barshis-Radice_Host_contig12306","blue"
"3963","Siderastrea_Mexico_Barshis-Radice_Host_contig12308","blue"
"3964","Siderastrea_Mexico_Barshis-Radice_Host_contig12319","blue"
"3965","Siderastrea_Mexico_Barshis-Radice_Host_contig12327","blue"
"3966","Siderastrea_Mexico_Barshis-Radice_Host_contig12328","blue"
"3967","Siderastrea_Mexico_Barshis-Radice_Host_contig12339","blue"
"3968","Siderastrea_Mexico_Barshis-Radice_Host_contig12341","blue"
"3969","Siderastrea_Mexico_Barshis-Radice_Host_contig12345","blue"
"3970","Siderastrea_Mexico_Barshis-Radice_Host_contig12358","blue"
"3971","Siderastrea_Mexico_Barshis-Radice_Host_contig12366","blue"
"3972","Siderastrea_Mexico_Barshis-Radice_Host_contig12371","blue"
"3973","Siderastrea_Mexico_Barshis-Radice_Host_contig12381","blue"
"3974","Siderastrea_Mexico_Barshis-Radice_Host_contig12394","blue"
"3975","Siderastrea_Mexico_Barshis-Radice_Host_contig12396","blue"
"3976","Siderastrea_Mexico_Barshis-Radice_Host_contig12398","blue"
"3977","Siderastrea_Mexico_Barshis-Radice_Host_contig12401","blue"
"3978","Siderastrea_Mexico_Barshis-Radice_Host_contig12406","blue"
"3979","Siderastrea_Mexico_Barshis-Radice_Host_contig12413","blue"
"3980","Siderastrea_Mexico_Barshis-Radice_Host_contig12432","blue"
"3981","Siderastrea_Mexico_Barshis-Radice_Host_contig12447","blue"
"3982","Siderastrea_Mexico_Barshis-Radice_Host_contig12450","blue"
"3983","Siderastrea_Mexico_Barshis-Radice_Host_contig12461","blue"
"3984","Siderastrea_Mexico_Barshis-Radice_Host_contig12481","blue"
"3985","Siderastrea_Mexico_Barshis-Radice_Host_contig12488","blue"
"3986","Siderastrea_Mexico_Barshis-Radice_Host_contig12491","blue"
"3987","Siderastrea_Mexico_Barshis-Radice_Host_contig12508","blue"
"3988","Siderastrea_Mexico_Barshis-Radice_Host_contig12518","blue"
"3989","Siderastrea_Mexico_Barshis-Radice_Host_contig12532","blue"
"3990","Siderastrea_Mexico_Barshis-Radice_Host_contig12534","blue"
"3991","Siderastrea_Mexico_Barshis-Radice_Host_contig12547","blue"
"3992","Siderastrea_Mexico_Barshis-Radice_Host_contig12556","blue"
"3993","Siderastrea_Mexico_Barshis-Radice_Host_contig12561","blue"
"3994","Siderastrea_Mexico_Barshis-Radice_Host_contig12562","blue"
"3995","Siderastrea_Mexico_Barshis-Radice_Host_contig12563","blue"
"3996","Siderastrea_Mexico_Barshis-Radice_Host_contig12584","blue"
"3997","Siderastrea_Mexico_Barshis-Radice_Host_contig12598","blue"
"3998","Siderastrea_Mexico_Barshis-Radice_Host_contig12602","blue"
"3999","Siderastrea_Mexico_Barshis-Radice_Host_contig12616","blue"
"4000","Siderastrea_Mexico_Barshis-Radice_Host_contig12630","blue"
"4001","Siderastrea_Mexico_Barshis-Radice_Host_contig12637","blue"
"4002","Siderastrea_Mexico_Barshis-Radice_Host_contig12640","blue"
"4003","Siderastrea_Mexico_Barshis-Radice_Host_contig12647","blue"
"4004","Siderastrea_Mexico_Barshis-Radice_Host_contig12657","blue"
"4005","Siderastrea_Mexico_Barshis-Radice_Host_contig12672","blue"
"4006","Siderastrea_Mexico_Barshis-Radice_Host_contig12673","blue"
"4007","Siderastrea_Mexico_Barshis-Radice_Host_contig12677","blue"
"4008","Siderastrea_Mexico_Barshis-Radice_Host_contig12692","blue"
"4009","Siderastrea_Mexico_Barshis-Radice_Host_contig12696","blue"
"4010","Siderastrea_Mexico_Barshis-Radice_Host_contig12707","blue"
"4011","Siderastrea_Mexico_Barshis-Radice_Host_contig12719","blue"
"4012","Siderastrea_Mexico_Barshis-Radice_Host_contig12727","blue"
"4013","Siderastrea_Mexico_Barshis-Radice_Host_contig12729","blue"
"4014","Siderastrea_Mexico_Barshis-Radice_Host_contig12730","blue"
"4015","Siderastrea_Mexico_Barshis-Radice_Host_contig12734","blue"
"4016","Siderastrea_Mexico_Barshis-Radice_Host_contig12740","blue"
"4017","Siderastrea_Mexico_Barshis-Radice_Host_contig12749","blue"
"4018","Siderastrea_Mexico_Barshis-Radice_Host_contig12756","blue"
"4019","Siderastrea_Mexico_Barshis-Radice_Host_contig12777","blue"
"4020","Siderastrea_Mexico_Barshis-Radice_Host_contig12781","blue"
"4021","Siderastrea_Mexico_Barshis-Radice_Host_contig12786","blue"
"4022","Siderastrea_Mexico_Barshis-Radice_Host_contig12800","blue"
"4023","Siderastrea_Mexico_Barshis-Radice_Host_contig12801","blue"
"4024","Siderastrea_Mexico_Barshis-Radice_Host_contig12810","blue"
"4025","Siderastrea_Mexico_Barshis-Radice_Host_contig12820","blue"
"4026","Siderastrea_Mexico_Barshis-Radice_Host_contig12830","blue"
"4027","Siderastrea_Mexico_Barshis-Radice_Host_contig12875","blue"
"4028","Siderastrea_Mexico_Barshis-Radice_Host_contig12910","blue"
"4029","Siderastrea_Mexico_Barshis-Radice_Host_contig12915","blue"
"4030","Siderastrea_Mexico_Barshis-Radice_Host_contig12928","blue"
"4031","Siderastrea_Mexico_Barshis-Radice_Host_contig12929","blue"
"4032","Siderastrea_Mexico_Barshis-Radice_Host_contig12980","blue"
"4033","Siderastrea_Mexico_Barshis-Radice_Host_contig13020","blue"
"4034","Siderastrea_Mexico_Barshis-Radice_Host_contig13061","blue"
"4035","Siderastrea_Mexico_Barshis-Radice_Host_contig13065","blue"
"4036","Siderastrea_Mexico_Barshis-Radice_Host_contig13074","blue"
"4037","Siderastrea_Mexico_Barshis-Radice_Host_contig13084","blue"
"4038","Siderastrea_Mexico_Barshis-Radice_Host_contig13093","blue"
"4039","Siderastrea_Mexico_Barshis-Radice_Host_contig13097","blue"
"4040","Siderastrea_Mexico_Barshis-Radice_Host_contig13107","blue"
"4041","Siderastrea_Mexico_Barshis-Radice_Host_contig13129","blue"
"4042","Siderastrea_Mexico_Barshis-Radice_Host_contig13152","blue"
"4043","Siderastrea_Mexico_Barshis-Radice_Host_contig13156","blue"
"4044","Siderastrea_Mexico_Barshis-Radice_Host_contig13158","blue"
"4045","Siderastrea_Mexico_Barshis-Radice_Host_contig13174","blue"
"4046","Siderastrea_Mexico_Barshis-Radice_Host_contig13188","blue"
"4047","Siderastrea_Mexico_Barshis-Radice_Host_contig13225","blue"
"4048","Siderastrea_Mexico_Barshis-Radice_Host_contig13227","blue"
"4049","Siderastrea_Mexico_Barshis-Radice_Host_contig13232","blue"
"4050","Siderastrea_Mexico_Barshis-Radice_Host_contig13237","blue"
"4051","Siderastrea_Mexico_Barshis-Radice_Host_contig13240","blue"
"4052","Siderastrea_Mexico_Barshis-Radice_Host_contig13261","blue"
"4053","Siderastrea_Mexico_Barshis-Radice_Host_contig13271","blue"
"4054","Siderastrea_Mexico_Barshis-Radice_Host_contig13282","blue"
"4055","Siderastrea_Mexico_Barshis-Radice_Host_contig13319","blue"
"4056","Siderastrea_Mexico_Barshis-Radice_Host_contig13332","blue"
"4057","Siderastrea_Mexico_Barshis-Radice_Host_contig13339","blue"
"4058","Siderastrea_Mexico_Barshis-Radice_Host_contig13359","blue"
"4059","Siderastrea_Mexico_Barshis-Radice_Host_contig13390","blue"
"4060","Siderastrea_Mexico_Barshis-Radice_Host_contig13395","blue"
"4061","Siderastrea_Mexico_Barshis-Radice_Host_contig13411","blue"
"4062","Siderastrea_Mexico_Barshis-Radice_Host_contig13440","blue"
"4063","Siderastrea_Mexico_Barshis-Radice_Host_contig13441","blue"
"4064","Siderastrea_Mexico_Barshis-Radice_Host_contig13443","blue"
"4065","Siderastrea_Mexico_Barshis-Radice_Host_contig13464","blue"
"4066","Siderastrea_Mexico_Barshis-Radice_Host_contig13522","blue"
"4067","Siderastrea_Mexico_Barshis-Radice_Host_contig13548","blue"
"4068","Siderastrea_Mexico_Barshis-Radice_Host_contig13576","blue"
"4069","Siderastrea_Mexico_Barshis-Radice_Host_contig13579","blue"
"4070","Siderastrea_Mexico_Barshis-Radice_Host_contig13584","blue"
"4071","Siderastrea_Mexico_Barshis-Radice_Host_contig13585","blue"
"4072","Siderastrea_Mexico_Barshis-Radice_Host_contig13598","blue"
"4073","Siderastrea_Mexico_Barshis-Radice_Host_contig13607","blue"
"4074","Siderastrea_Mexico_Barshis-Radice_Host_contig13618","blue"
"4075","Siderastrea_Mexico_Barshis-Radice_Host_contig13642","blue"
"4076","Siderastrea_Mexico_Barshis-Radice_Host_contig13664","blue"
"4077","Siderastrea_Mexico_Barshis-Radice_Host_contig13679","blue"
"4078","Siderastrea_Mexico_Barshis-Radice_Host_contig13693","blue"
"4079","Siderastrea_Mexico_Barshis-Radice_Host_contig13766","blue"
"4080","Siderastrea_Mexico_Barshis-Radice_Host_contig13772","blue"
"4081","Siderastrea_Mexico_Barshis-Radice_Host_contig13785","blue"
"4082","Siderastrea_Mexico_Barshis-Radice_Host_contig13788","blue"
"4083","Siderastrea_Mexico_Barshis-Radice_Host_contig13791","blue"
"4084","Siderastrea_Mexico_Barshis-Radice_Host_contig13824","blue"
"4085","Siderastrea_Mexico_Barshis-Radice_Host_contig13829","blue"
"4086","Siderastrea_Mexico_Barshis-Radice_Host_contig13830","blue"
"4087","Siderastrea_Mexico_Barshis-Radice_Host_contig13848","blue"
"4088","Siderastrea_Mexico_Barshis-Radice_Host_contig13859","blue"
"4089","Siderastrea_Mexico_Barshis-Radice_Host_contig13876","blue"
"4090","Siderastrea_Mexico_Barshis-Radice_Host_contig13877","blue"
"4091","Siderastrea_Mexico_Barshis-Radice_Host_contig13882","blue"
"4092","Siderastrea_Mexico_Barshis-Radice_Host_contig13886","blue"
"4093","Siderastrea_Mexico_Barshis-Radice_Host_contig13890","blue"
"4094","Siderastrea_Mexico_Barshis-Radice_Host_contig13919","blue"
"4095","Siderastrea_Mexico_Barshis-Radice_Host_contig13922","blue"
"4096","Siderastrea_Mexico_Barshis-Radice_Host_contig13953","blue"
"4097","Siderastrea_Mexico_Barshis-Radice_Host_contig13959","blue"
"4098","Siderastrea_Mexico_Barshis-Radice_Host_contig13965","blue"
"4099","Siderastrea_Mexico_Barshis-Radice_Host_contig13976","blue"
"4100","Siderastrea_Mexico_Barshis-Radice_Host_contig13985","blue"
"4101","Siderastrea_Mexico_Barshis-Radice_Host_contig13996","blue"
"4102","Siderastrea_Mexico_Barshis-Radice_Host_contig14025","blue"
"4103","Siderastrea_Mexico_Barshis-Radice_Host_contig14037","blue"
"4104","Siderastrea_Mexico_Barshis-Radice_Host_contig14045","blue"
"4105","Siderastrea_Mexico_Barshis-Radice_Host_contig14047","blue"
"4106","Siderastrea_Mexico_Barshis-Radice_Host_contig14049","blue"
"4107","Siderastrea_Mexico_Barshis-Radice_Host_contig14054","blue"
"4108","Siderastrea_Mexico_Barshis-Radice_Host_contig14086","blue"
"4109","Siderastrea_Mexico_Barshis-Radice_Host_contig14088","blue"
"4110","Siderastrea_Mexico_Barshis-Radice_Host_contig14095","blue"
"4111","Siderastrea_Mexico_Barshis-Radice_Host_contig14096","blue"
"4112","Siderastrea_Mexico_Barshis-Radice_Host_contig14097","blue"
"4113","Siderastrea_Mexico_Barshis-Radice_Host_contig14118","blue"
"4114","Siderastrea_Mexico_Barshis-Radice_Host_contig14120","blue"
